0: output to I2.dmc.o
sending walkers:1.2e-05
matching: 0.00025
sending branch: 0.002791
Finding out where to send: 8e-05
sending walkers:3e-06
matching: 0.000251
sending branch: 0.002848
Finding out where to send: 9.3e-05
sending walkers:1e-06
matching: 0.000244
sending branch: 0.015389
Finding out where to send: 8.5e-05
sending walkers:2e-06
matching: 0.000251
sending branch: 0.002911
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.00024
sending branch: 0.002806
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000259
sending branch: 0.002909
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.00325
Finding out where to send: 0.000113
sending walkers:2e-06
matching: 0.000258
sending branch: 0.003818
Finding out where to send: 0.000121
sending walkers:2e-06
matching: 0.000253
sending branch: 0.002834
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.002748
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000258
sending branch: 0.002767
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000263
sending branch: 0.002837
Finding out where to send: 7.7e-05
sending walkers:3e-06
matching: 0.000256
sending branch: 0.002746
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.00025
sending branch: 0.002757
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000251
sending branch: 0.002892
Finding out where to send: 8.3e-05
sending walkers:2e-06
matching: 0.000246
sending branch: 0.002816
Finding out where to send: 8.3e-05
sending walkers:2e-06
matching: 0.000259
sending branch: 0.002798
Finding out where to send: 6.8e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.002787
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000256
sending branch: 0.002795
Finding out where to send: 8.3e-05
sending walkers:6e-06
matching: 0.000258
sending branch: 0.002971
Finding out where to send: 6.9e-05
sending walkers:1e-06
matching: 0.000263
sending branch: 0.002845
Finding out where to send: 7.5e-05
sending walkers:3e-06
matching: 0.000268
sending branch: 0.003055
Finding out where to send: 9.7e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.003131
Finding out where to send: 0.00011
sending walkers:2e-06
matching: 0.000233
sending branch: 0.003173
Finding out where to send: 9.6e-05
sending walkers:9e-06
matching: 0.000248
sending branch: 0.002725
Finding out where to send: 7.4e-05
sending walkers:2e-06
matching: 0.000258
sending branch: 0.002842
Finding out where to send: 8.5e-05
sending walkers:2e-06
matching: 0.000251
sending branch: 0.002801
Finding out where to send: 7.7e-05
sending walkers:8e-06
matching: 0.00025
sending branch: 0.059206
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000237
sending branch: 0.003012
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.002811
Finding out where to send: 8.5e-05
sending walkers:5e-06
matching: 0.00025
sending branch: 0.002807
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000235
sending branch: 0.002782
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.00025
sending branch: 0.002778
Finding out where to send: 9e-05
sending walkers:1e-06
matching: 0.000266
1: Write took 0 seconds
sending branch: 0.003072
Finding out where to send: 7.3e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.003026
Finding out where to send: 7.4e-05
sending walkers:2e-06
matching: 0.000251
sending branch: 0.002833
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000268
sending branch: 0.002767
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.002827
Finding out where to send: 9.3e-05
sending walkers:2e-06
matching: 0.000248
sending branch: 0.002834
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.002811
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.002829
Finding out where to send: 7.9e-05
sending walkers:2e-06
matching: 0.000247
sending branch: 0.002863
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.002958
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.002955
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.002816
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000249
sending branch: 0.002871
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000252
sending branch: 0.002832
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000263
sending branch: 0.002949
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000244
sending branch: 0.002886
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.002837
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.002935
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.002829
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.00028
sending branch: 0.003014
Finding out where to send: 9.4e-05
sending walkers:2e-06
matching: 0.000248
sending branch: 0.002863
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.002718
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.003048
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.003113
Finding out where to send: 9.2e-05
sending walkers:3e-06
matching: 0.000253
sending branch: 0.002793
Finding out where to send: 8.7e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.002795
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.002861
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000252
sending branch: 0.002941
Finding out where to send: 7.1e-05
sending walkers:2e-06
matching: 0.00025
sending branch: 0.002801
Finding out where to send: 7e-05
sending walkers:2e-06
matching: 0.000251
sending branch: 0.002728
Finding out where to send: 7.7e-05
sending walkers:7e-06
matching: 0.000245
sending branch: 0.002807
Finding out where to send: 7.3e-05
sending walkers:1e-06
matching: 0.000256
sending branch: 0.002916
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000237
sending branch: 0.003507
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.122022
Finding out where to send: 8.1e-05
sending walkers:2e-06
matching: 0.000249
sending branch: 0.004055
Finding out where to send: 9.2e-05
sending walkers:2e-06
matching: 0.000276
sending branch: 0.003055
Finding out where to send: 8.6e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.002879
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000256
sending branch: 0.007092
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000245
sending branch: 0.041287
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.003212
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000248
1: Write took 0 seconds
sending branch: 0.016233
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000313
sending branch: 0.003249
Finding out where to send: 8.9e-05
sending walkers:2e-06
matching: 0.000253
sending branch: 0.002861
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000249
sending branch: 0.002868
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000261
sending branch: 0.002816
Finding out where to send: 8.1e-05
sending walkers:3e-06
matching: 0.000242
sending branch: 0.002834
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000257
sending branch: 0.003122
Finding out where to send: 9.8e-05
sending walkers:5e-06
matching: 0.000251
sending branch: 0.002718
Finding out where to send: 7.6e-05
sending walkers:4e-06
matching: 0.000252
sending branch: 0.002858
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.00025
sending branch: 0.002964
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000241
sending branch: 0.002846
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.002821
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.00026
sending branch: 0.002845
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.002747
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.002791
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.002729
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.00291
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.00297
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.00026
sending branch: 0.002953
Finding out where to send: 6.8e-05
sending walkers:4e-06
matching: 0.000255
sending branch: 0.002819
Finding out where to send: 7.7e-05
sending walkers:6e-06
matching: 0.000244
sending branch: 0.003248
Finding out where to send: 9.9e-05
sending walkers:5e-06
matching: 0.000238
sending branch: 0.00307
Finding out where to send: 9.8e-05
sending walkers:2e-06
matching: 0.000257
sending branch: 0.002726
Finding out where to send: 7.6e-05
sending walkers:3e-06
matching: 0.000251
sending branch: 0.00276
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000252
sending branch: 0.002745
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000244
sending branch: 0.002858
Finding out where to send: 7.8e-05
sending walkers:4e-06
matching: 0.000246
sending branch: 0.002945
Finding out where to send: 7.5e-05
sending walkers:3e-06
matching: 0.000239
sending branch: 0.002861
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.002828
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.004127
Finding out where to send: 8e-05
sending walkers:8e-06
matching: 0.000268
sending branch: 0.002802
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.002763
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.002744
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000244
sending branch: 0.002793
Finding out where to send: 6.9e-05
sending walkers:1e-06
matching: 0.000254
sending branch: 0.002928
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000306
sending branch: 0.003217
Finding out where to send: 9.2e-05
sending walkers:1.3e-05
matching: 0.00026
sending branch: 0.002997
Finding out where to send: 8.9e-05
sending walkers:2.2e-05
matching: 0.000253
sending branch: 0.002789
Finding out where to send: 7e-05
sending walkers:2e-06
matching: 0.00025
sending branch: 0.002814
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.002878
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000273
1: Write took 0 seconds
sending branch: 0.003517
Finding out where to send: 6.6e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.00336
Finding out where to send: 9.2e-05
sending walkers:2e-06
matching: 0.00024
sending branch: 0.002822
Finding out where to send: 7.7e-05
sending walkers:5e-06
matching: 0.00024
sending branch: 0.002652
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.002849
Finding out where to send: 7.1e-05
sending walkers:3e-06
matching: 0.000256
sending branch: 0.002777
Finding out where to send: 6.8e-05
sending walkers:2e-06
matching: 0.000251
sending branch: 0.002849
Finding out where to send: 7.7e-05
sending walkers:6e-06
matching: 0.000246
sending branch: 0.002794
Finding out where to send: 8.2e-05
sending walkers:2e-06
matching: 0.000249
sending branch: 0.002771
Finding out where to send: 8.9e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.002873
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000237
sending branch: 0.002817
Finding out where to send: 8.8e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.00307
Finding out where to send: 6.9e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.002844
Finding out where to send: 9.1e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.002752
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.00025
sending branch: 0.003021
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.000244
sending branch: 0.003147
Finding out where to send: 9.5e-05
sending walkers:2e-06
matching: 0.00025
sending branch: 0.003126
Finding out where to send: 0.000107
sending walkers:1e-06
matching: 0.000243
sending branch: 0.002779
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.00026
sending branch: 0.002863
Finding out where to send: 7e-05
sending walkers:4e-06
matching: 0.000264
sending branch: 0.002906
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000259
sending branch: 0.002915
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000244
sending branch: 0.002868
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.002899
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.002791
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.002732
Finding out where to send: 8.6e-05
sending walkers:1e-06
matching: 0.000255
sending branch: 0.002915
Finding out where to send: 7.6e-05
sending walkers:9e-06
matching: 0.000247
sending branch: 0.002949
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.002822
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.002933
Finding out where to send: 7e-05
sending walkers:5.9e-05
matching: 0.000246
sending branch: 0.00271
Finding out where to send: 7.2e-05
sending walkers:6e-06
matching: 0.00024
sending branch: 0.002992
Finding out where to send: 8.1e-05
sending walkers:1.5e-05
matching: 0.000253
sending branch: 0.011585
Finding out where to send: 9.4e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.002786
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000252
sending branch: 0.002815
Finding out where to send: 7.2e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.003008
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.003058
Finding out where to send: 7.2e-05
sending walkers:1e-06
matching: 0.00025
sending branch: 0.0028
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.002796
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.002767
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.002672
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000267
1: Write took 0 seconds
sending branch: 0.003369
Finding out where to send: 7.1e-05
sending walkers:3e-06
matching: 0.000259
sending branch: 0.00301
Finding out where to send: 8e-05
sending walkers:6e-06
matching: 0.000258
sending branch: 0.002781
Finding out where to send: 7.6e-05
sending walkers:4e-06
matching: 0.000255
sending branch: 0.00315
Finding out where to send: 9.4e-05
sending walkers:1e-06
matching: 0.000259
sending branch: 0.002753
Finding out where to send: 6.9e-05
sending walkers:1e-06
matching: 0.000265
sending branch: 0.00283
Finding out where to send: 8.5e-05
sending walkers:3e-06
matching: 0.000252
sending branch: 0.002873
Finding out where to send: 7.1e-05
sending walkers:5e-06
matching: 0.000251
sending branch: 0.002851
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000261
sending branch: 0.002828
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000259
sending branch: 0.002864
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.002864
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000232
sending branch: 0.002874
Finding out where to send: 8.7e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.002788
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.003382
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000254
sending branch: 0.002784
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.033754
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.00025
sending branch: 0.002759
Finding out where to send: 8.2e-05
sending walkers:3e-06
matching: 0.00025
sending branch: 0.002936
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.003077
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.002767
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.00025
sending branch: 0.002914
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000237
sending branch: 0.00292
Finding out where to send: 7.1e-05
sending walkers:2e-06
matching: 0.000248
sending branch: 0.00292
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.002853
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000246
sending branch: 0.002826
Finding out where to send: 7.2e-05
sending walkers:4e-06
matching: 0.000252
sending branch: 0.002781
Finding out where to send: 9.9e-05
sending walkers:6e-06
matching: 0.000249
sending branch: 0.002955
Finding out where to send: 8.8e-05
sending walkers:6e-06
matching: 0.000243
sending branch: 0.002976
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000268
sending branch: 0.002806
Finding out where to send: 7.6e-05
sending walkers:6e-06
matching: 0.000261
sending branch: 0.002772
Finding out where to send: 8.9e-05
sending walkers:2e-06
matching: 0.00024
sending branch: 0.0028
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000241
sending branch: 0.002874
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.002761
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000238
sending branch: 0.002893
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.004651
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000252
sending branch: 0.002818
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.002749
Finding out where to send: 8.2e-05
sending walkers:2e-06
matching: 0.000259
sending branch: 0.002722
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.002795
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.002773
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000241
1: Write took 0 seconds
sending branch: 0.003758
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000292
sending branch: 0.003231
Finding out where to send: 8.9e-05
sending walkers:1e-06
matching: 0.000262
sending branch: 0.003212
Finding out where to send: 9.8e-05
sending walkers:7e-06
matching: 0.000247
sending branch: 0.002799
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.002748
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000291
sending branch: 0.002998
Finding out where to send: 8.5e-05
sending walkers:2e-06
matching: 0.000308
sending branch: 0.002998
Finding out where to send: 9.6e-05
sending walkers:4e-06
matching: 0.000268
sending branch: 0.00284
Finding out where to send: 8.3e-05
sending walkers:2e-06
matching: 0.00025
sending branch: 0.002836
Finding out where to send: 7.4e-05
sending walkers:6e-06
matching: 0.000267
sending branch: 0.00302
Finding out where to send: 8.2e-05
sending walkers:9e-06
matching: 0.000255
sending branch: 0.00287
Finding out where to send: 7e-05
sending walkers:4e-06
matching: 0.000242
sending branch: 0.0028
Finding out where to send: 8.7e-05
sending walkers:2e-06
matching: 0.000265
sending branch: 0.002789
Finding out where to send: 8.7e-05
sending walkers:6e-06
matching: 0.000241
sending branch: 0.002722
Finding out where to send: 7.5e-05
sending walkers:7e-06
matching: 0.000243
sending branch: 0.002755
Finding out where to send: 6.9e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.002752
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.002842
Finding out where to send: 8.6e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.002943
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000236
sending branch: 0.002845
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000252
sending branch: 0.002803
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.003232
Finding out where to send: 9.3e-05
sending walkers:2e-06
matching: 0.000261
sending branch: 0.003122
Finding out where to send: 8.9e-05
sending walkers:1e-06
matching: 0.000262
sending branch: 0.002917
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.002951
Finding out where to send: 9.1e-05
sending walkers:2e-06
matching: 0.000238
sending branch: 0.002913
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.002899
Finding out where to send: 7.8e-05
sending walkers:5e-06
matching: 0.00025
sending branch: 0.003007
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000264
sending branch: 0.002951
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.002895
Finding out where to send: 7.9e-05
sending walkers:2e-06
matching: 0.000241
sending branch: 0.002686
Finding out where to send: 7.3e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.00275
Finding out where to send: 8e-05
sending walkers:2e-06
matching: 0.000245
sending branch: 0.002862
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000263
sending branch: 0.002802
Finding out where to send: 8e-05
sending walkers:3e-06
matching: 0.00025
sending branch: 0.002872
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000261
sending branch: 0.002889
Finding out where to send: 7.5e-05
sending walkers:2e-06
matching: 0.000244
sending branch: 0.003235
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000245
sending branch: 0.002793
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.002754
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.00025
sending branch: 0.002905
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000261
sending branch: 0.00274
Finding out where to send: 9.3e-05
sending walkers:2e-06
matching: 0.000243
1: Write took 0 seconds
sending branch: 0.003049
Finding out where to send: 7.4e-05
sending walkers:2e-06
matching: 0.000253
sending branch: 0.004043
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.003117
Finding out where to send: 8.1e-05
sending walkers:3e-06
matching: 0.000257
sending branch: 0.002908
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.002923
Finding out where to send: 8e-05
sending walkers:2e-06
matching: 0.00024
sending branch: 0.002766
Finding out where to send: 7.9e-05
sending walkers:2e-06
matching: 0.000242
sending branch: 0.002779
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.003945
Finding out where to send: 7.7e-05
sending walkers:3e-06
matching: 0.00025
sending branch: 0.002788
Finding out where to send: 7.7e-05
sending walkers:4e-06
matching: 0.000257
sending branch: 0.002888
Finding out where to send: 6.9e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.003113
Finding out where to send: 8.8e-05
sending walkers:2e-06
matching: 0.000257
sending branch: 0.002834
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000266
sending branch: 0.002797
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000264
sending branch: 0.002873
Finding out where to send: 8.8e-05
sending walkers:2e-06
matching: 0.000243
sending branch: 0.003109
Finding out where to send: 8.7e-05
sending walkers:1e-06
matching: 0.000254
sending branch: 0.002784
Finding out where to send: 8.6e-05
sending walkers:1e-06
matching: 0.000269
sending branch: 0.002724
Finding out where to send: 7.2e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.002968
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.002822
Finding out where to send: 8.7e-05
sending walkers:2e-06
matching: 0.000251
sending branch: 0.002698
Finding out where to send: 8.9e-05
sending walkers:2e-06
matching: 0.000241
sending branch: 0.002703
Finding out where to send: 7e-05
sending walkers:2e-06
matching: 0.00024
sending branch: 0.002842
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.00024
sending branch: 0.002822
Finding out where to send: 8.6e-05
sending walkers:1e-06
matching: 0.00025
sending branch: 0.002859
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000237
sending branch: 0.002941
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000235
sending branch: 0.002916
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.002978
Finding out where to send: 8.8e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.002886
Finding out where to send: 7.7e-05
sending walkers:7e-06
matching: 0.00024
sending branch: 0.002809
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.002761
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.002805
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.002746
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.002674
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000256
sending branch: 0.00272
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000272
sending branch: 0.002873
Finding out where to send: 7.6e-05
sending walkers:3e-06
matching: 0.000248
sending branch: 0.002908
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.00024
sending branch: 0.003239
Finding out where to send: 9.6e-05
sending walkers:2e-06
matching: 0.000258
sending branch: 0.00277
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.002743
Finding out where to send: 7.9e-05
sending walkers:2e-06
matching: 0.000237
sending branch: 0.002718
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000245
1: Write took 0 seconds
sending branch: 0.003158
Finding out where to send: 7.6e-05
sending walkers:5e-06
matching: 0.000236
sending branch: 0.002947
Finding out where to send: 8.6e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.002811
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000253
sending branch: 0.002867
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.002815
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.002798
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000244
sending branch: 0.002843
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.002671
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.002793
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.00025
sending branch: 0.003505
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.003199
Finding out where to send: 9.5e-05
sending walkers:1e-06
matching: 0.000281
sending branch: 0.002965
Finding out where to send: 0.000119
sending walkers:1e-06
matching: 0.00024
sending branch: 0.002752
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.002799
Finding out where to send: 7.2e-05
sending walkers:2e-06
matching: 0.000254
sending branch: 0.002813
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000244
sending branch: 0.002801
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.002789
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.003065
Finding out where to send: 8e-05
sending walkers:1e-05
matching: 0.000237
sending branch: 0.002945
Finding out where to send: 8.9e-05
sending walkers:2e-06
matching: 0.000258
sending branch: 0.002739
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000254
sending branch: 0.002732
Finding out where to send: 7.8e-05
sending walkers:1.6e-05
matching: 0.000245
sending branch: 0.008484
Finding out where to send: 6.9e-05
sending walkers:2e-06
matching: 0.00025
sending branch: 0.002851
Finding out where to send: 6.9e-05
sending walkers:7e-06
matching: 0.000246
sending branch: 0.002892
