0: output to Pd.dmc.o
1150: Timestep is 1.06197610294118
103: Timestep is 1.06197610294118
639: Timestep is 1.06197610294118
1683: Timestep is 1.06197610294118
104: Timestep is 1.06197610294118
892: Timestep is 1.06197610294118
105: Timestep is 1.06197610294118
640: Timestep is 1.06197610294118
391: Timestep is 1.06197610294118
1684: Timestep is 1.06197610294118
106: Timestep is 1.06197610294118
641: Timestep is 1.06197610294118
1688: Timestep is 1.06197610294118
642: Timestep is 1.06197610294118
1689: Timestep is 1.06197610294118
107: Timestep is 1.06197610294118
643: Timestep is 1.06197610294118
392: Timestep is 1.06197610294118
1692: Timestep is 1.06197610294118
1696: Timestep is 1.06197610294118
1964: Timestep is 1.06197610294118
1425: Timestep is 1.06197610294118
108: Timestep is 1.06197610294118
893: Timestep is 1.06197610294118
645: Timestep is 1.06197610294118
1151: Timestep is 1.06197610294118
393: Timestep is 1.06197610294118
1965: Timestep is 1.06197610294118
1426: Timestep is 1.06197610294118
894: Timestep is 1.06197610294118
1160: Timestep is 1.06197610294118
1427: Timestep is 1.06197610294118
895: Timestep is 1.06197610294118
1161: Timestep is 1.06197610294118
394: Timestep is 1.06197610294118
1966: Timestep is 1.06197610294118
1428: Timestep is 1.06197610294118
395: Timestep is 1.06197610294118
1967: Timestep is 1.06197610294118
1429: Timestep is 1.06197610294118
896: Timestep is 1.06197610294118
396: Timestep is 1.06197610294118
1968: Timestep is 1.06197610294118
1969: Timestep is 1.06197610294118
1430: Timestep is 1.06197610294118
109: Timestep is 1.06197610294118
897: Timestep is 1.06197610294118
646: Timestep is 1.06197610294118
1697: Timestep is 1.06197610294118
1431: Timestep is 1.06197610294118
110: Timestep is 1.06197610294118
112: Timestep is 1.06197610294118
898: Timestep is 1.06197610294118
647: Timestep is 1.06197610294118
1698: Timestep is 1.06197610294118
1162: Timestep is 1.06197610294118
1699: Timestep is 1.06197610294118
648: Timestep is 1.06197610294118
113: Timestep is 1.06197610294118
1700: Timestep is 1.06197610294118
649: Timestep is 1.06197610294118
397: Timestep is 1.06197610294118
1434: Timestep is 1.06197610294118
115: Timestep is 1.06197610294118
899: Timestep is 1.06197610294118
1163: Timestep is 1.06197610294118
1701: Timestep is 1.06197610294118
1970: Timestep is 1.06197610294118
1436: Timestep is 1.06197610294118
116: Timestep is 1.06197610294118
650: Timestep is 1.06197610294118
1164: Timestep is 1.06197610294118
399: Timestep is 1.06197610294118
117: Timestep is 1.06197610294118
900: Timestep is 1.06197610294118
651: Timestep is 1.06197610294118
1165: Timestep is 1.06197610294118
400: Timestep is 1.06197610294118
1702: Timestep is 1.06197610294118
1971: Timestep is 1.06197610294118
652: Timestep is 1.06197610294118
1166: Timestep is 1.06197610294118
401: Timestep is 1.06197610294118
1972: Timestep is 1.06197610294118
1437: Timestep is 1.06197610294118
1167: Timestep is 1.06197610294118
402: Timestep is 1.06197610294118
1703: Timestep is 1.06197610294118
1973: Timestep is 1.06197610294118
901: Timestep is 1.06197610294118
403: Timestep is 1.06197610294118
1974: Timestep is 1.06197610294118
1438: Timestep is 1.06197610294118
119: Timestep is 1.06197610294118
653: Timestep is 1.06197610294118
1704: Timestep is 1.06197610294118
1975: Timestep is 1.06197610294118
1439: Timestep is 1.06197610294118
902: Timestep is 1.06197610294118
404: Timestep is 1.06197610294118
1440: Timestep is 1.06197610294118
903: Timestep is 1.06197610294118
654: Timestep is 1.06197610294118
1705: Timestep is 1.06197610294118
1976: Timestep is 1.06197610294118
904: Timestep is 1.06197610294118
1168: Timestep is 1.06197610294118
1706: Timestep is 1.06197610294118
655: Timestep is 1.06197610294118
1707: Timestep is 1.06197610294118
1709: Timestep is 1.06197610294118
1169: Timestep is 1.06197610294118
657: Timestep is 1.06197610294118
405: Timestep is 1.06197610294118
1170: Timestep is 1.06197610294118
120: Timestep is 1.06197610294118
660: Timestep is 1.06197610294118
406: Timestep is 1.06197610294118
1977: Timestep is 1.06197610294118
1171: Timestep is 1.06197610294118
1441: Timestep is 1.06197610294118
121: Timestep is 1.06197610294118
905: Timestep is 1.06197610294118
661: Timestep is 1.06197610294118
407: Timestep is 1.06197610294118
1712: Timestep is 1.06197610294118
1978: Timestep is 1.06197610294118
1442: Timestep is 1.06197610294118
122: Timestep is 1.06197610294118
906: Timestep is 1.06197610294118
1172: Timestep is 1.06197610294118
1444: Timestep is 1.06197610294118
123: Timestep is 1.06197610294118
907: Timestep is 1.06197610294118
1173: Timestep is 1.06197610294118
408: Timestep is 1.06197610294118
1713: Timestep is 1.06197610294118
1979: Timestep is 1.06197610294118
124: Timestep is 1.06197610294118
908: Timestep is 1.06197610294118
409: Timestep is 1.06197610294118
1714: Timestep is 1.06197610294118
1980: Timestep is 1.06197610294118
125: Timestep is 1.06197610294118
410: Timestep is 1.06197610294118
1981: Timestep is 1.06197610294118
126: Timestep is 1.06197610294118
1715: Timestep is 1.06197610294118
1982: Timestep is 1.06197610294118
1446: Timestep is 1.06197610294118
909: Timestep is 1.06197610294118
663: Timestep is 1.06197610294118
1174: Timestep is 1.06197610294118
1447: Timestep is 1.06197610294118
910: Timestep is 1.06197610294118
1716: Timestep is 1.06197610294118
1448: Timestep is 1.06197610294118
664: Timestep is 1.06197610294118
1175: Timestep is 1.06197610294118
1717: Timestep is 1.06197610294118
1453: Timestep is 1.06197610294118
665: Timestep is 1.06197610294118
411: Timestep is 1.06197610294118
1718: Timestep is 1.06197610294118
1184: Timestep is 1.06197610294118
1455: Timestep is 1.06197610294118
666: Timestep is 1.06197610294118
1185: Timestep is 1.06197610294118
1983: Timestep is 1.06197610294118
667: Timestep is 1.06197610294118
412: Timestep is 1.06197610294118
127: Timestep is 1.06197610294118
1456: Timestep is 1.06197610294118
128: Timestep is 1.06197610294118
911: Timestep is 1.06197610294118
668: Timestep is 1.06197610294118
1186: Timestep is 1.06197610294118
413: Timestep is 1.06197610294118
1719: Timestep is 1.06197610294118
1984: Timestep is 1.06197610294118
129: Timestep is 1.06197610294118
913: Timestep is 1.06197610294118
1187: Timestep is 1.06197610294118
414: Timestep is 1.06197610294118
132: Timestep is 1.06197610294118
915: Timestep is 1.06197610294118
1188: Timestep is 1.06197610294118
415: Timestep is 1.06197610294118
1722: Timestep is 1.06197610294118
1985: Timestep is 1.06197610294118
134: Timestep is 1.06197610294118
919: Timestep is 1.06197610294118
416: Timestep is 1.06197610294118
1986: Timestep is 1.06197610294118
135: Timestep is 1.06197610294118
920: Timestep is 1.06197610294118
1724: Timestep is 1.06197610294118
1987: Timestep is 1.06197610294118
1988: Timestep is 1.06197610294118
1457: Timestep is 1.06197610294118
921: Timestep is 1.06197610294118
669: Timestep is 1.06197610294118
1189: Timestep is 1.06197610294118
1727: Timestep is 1.06197610294118
1458: Timestep is 1.06197610294118
922: Timestep is 1.06197610294118
670: Timestep is 1.06197610294118
1459: Timestep is 1.06197610294118
671: Timestep is 1.06197610294118
1729: Timestep is 1.06197610294118
1460: Timestep is 1.06197610294118
1190: Timestep is 1.06197610294118
417: Timestep is 1.06197610294118
1733: Timestep is 1.06197610294118
1461: Timestep is 1.06197610294118
672: Timestep is 1.06197610294118
673: Timestep is 1.06197610294118
1191: Timestep is 1.06197610294118
418: Timestep is 1.06197610294118
1462: Timestep is 1.06197610294118
137: Timestep is 1.06197610294118
1463: Timestep is 1.06197610294118
140: Timestep is 1.06197610294118
923: Timestep is 1.06197610294118
1192: Timestep is 1.06197610294118
419: Timestep is 1.06197610294118
1734: Timestep is 1.06197610294118
1989: Timestep is 1.06197610294118
141: Timestep is 1.06197610294118
925: Timestep is 1.06197610294118
1193: Timestep is 1.06197610294118
142: Timestep is 1.06197610294118
926: Timestep is 1.06197610294118
1194: Timestep is 1.06197610294118
420: Timestep is 1.06197610294118
1735: Timestep is 1.06197610294118
1990: Timestep is 1.06197610294118
144: Timestep is 1.06197610294118
674: Timestep is 1.06197610294118
421: Timestep is 1.06197610294118
1991: Timestep is 1.06197610294118
145: Timestep is 1.06197610294118
928: Timestep is 1.06197610294118
422: Timestep is 1.06197610294118
1738: Timestep is 1.06197610294118
1992: Timestep is 1.06197610294118
1993: Timestep is 1.06197610294118
675: Timestep is 1.06197610294118
1994: Timestep is 1.06197610294118
1464: Timestep is 1.06197610294118
929: Timestep is 1.06197610294118
1195: Timestep is 1.06197610294118
1741: Timestep is 1.06197610294118
1465: Timestep is 1.06197610294118
930: Timestep is 1.06197610294118
676: Timestep is 1.06197610294118
1995: Timestep is 1.06197610294118
1467: Timestep is 1.06197610294118
677: Timestep is 1.06197610294118
1196: Timestep is 1.06197610294118
423: Timestep is 1.06197610294118
1742: Timestep is 1.06197610294118
1468: Timestep is 1.06197610294118
678: Timestep is 1.06197610294118
1743: Timestep is 1.06197610294118
679: Timestep is 1.06197610294118
146: Timestep is 1.06197610294118
1197: Timestep is 1.06197610294118
424: Timestep is 1.06197610294118
1469: Timestep is 1.06197610294118
147: Timestep is 1.06197610294118
931: Timestep is 1.06197610294118
1198: Timestep is 1.06197610294118
425: Timestep is 1.06197610294118
1744: Timestep is 1.06197610294118
1996: Timestep is 1.06197610294118
1470: Timestep is 1.06197610294118
148: Timestep is 1.06197610294118
932: Timestep is 1.06197610294118
149: Timestep is 1.06197610294118
934: Timestep is 1.06197610294118
680: Timestep is 1.06197610294118
1199: Timestep is 1.06197610294118
427: Timestep is 1.06197610294118
1745: Timestep is 1.06197610294118
1997: Timestep is 1.06197610294118
150: Timestep is 1.06197610294118
935: Timestep is 1.06197610294118
1998: Timestep is 1.06197610294118
151: Timestep is 1.06197610294118
1200: Timestep is 1.06197610294118
1746: Timestep is 1.06197610294118
1999: Timestep is 1.06197610294118
152: Timestep is 1.06197610294118
681: Timestep is 1.06197610294118
428: Timestep is 1.06197610294118
2000: Timestep is 1.06197610294118
1471: Timestep is 1.06197610294118
936: Timestep is 1.06197610294118
1201: Timestep is 1.06197610294118
1747: Timestep is 1.06197610294118
1472: Timestep is 1.06197610294118
683: Timestep is 1.06197610294118
429: Timestep is 1.06197610294118
2001: Timestep is 1.06197610294118
1473: Timestep is 1.06197610294118
937: Timestep is 1.06197610294118
684: Timestep is 1.06197610294118
1202: Timestep is 1.06197610294118
430: Timestep is 1.06197610294118
1748: Timestep is 1.06197610294118
1474: Timestep is 1.06197610294118
685: Timestep is 1.06197610294118
1203: Timestep is 1.06197610294118
431: Timestep is 1.06197610294118
1749: Timestep is 1.06197610294118
686: Timestep is 1.06197610294118
436: Timestep is 1.06197610294118
1750: Timestep is 1.06197610294118
1475: Timestep is 1.06197610294118
437: Timestep is 1.06197610294118
1751: Timestep is 1.06197610294118
153: Timestep is 1.06197610294118
1476: Timestep is 1.06197610294118
2002: Timestep is 1.06197610294118
1477: Timestep is 1.06197610294118
154: Timestep is 1.06197610294118
938: Timestep is 1.06197610294118
687: Timestep is 1.06197610294118
1204: Timestep is 1.06197610294118
1752: Timestep is 1.06197610294118
2003: Timestep is 1.06197610294118
1478: Timestep is 1.06197610294118
155: Timestep is 1.06197610294118
939: Timestep is 1.06197610294118
688: Timestep is 1.06197610294118
1205: Timestep is 1.06197610294118
438: Timestep is 1.06197610294118
1479: Timestep is 1.06197610294118
157: Timestep is 1.06197610294118
940: Timestep is 1.06197610294118
689: Timestep is 1.06197610294118
1206: Timestep is 1.06197610294118
1753: Timestep is 1.06197610294118
2004: Timestep is 1.06197610294118
158: Timestep is 1.06197610294118
941: Timestep is 1.06197610294118
1207: Timestep is 1.06197610294118
439: Timestep is 1.06197610294118
1755: Timestep is 1.06197610294118
2005: Timestep is 1.06197610294118
159: Timestep is 1.06197610294118
942: Timestep is 1.06197610294118
690: Timestep is 1.06197610294118
1208: Timestep is 1.06197610294118
1756: Timestep is 1.06197610294118
2006: Timestep is 1.06197610294118
943: Timestep is 1.06197610294118
1209: Timestep is 1.06197610294118
441: Timestep is 1.06197610294118
1759: Timestep is 1.06197610294118
2007: Timestep is 1.06197610294118
944: Timestep is 1.06197610294118
691: Timestep is 1.06197610294118
1210: Timestep is 1.06197610294118
2008: Timestep is 1.06197610294118
1480: Timestep is 1.06197610294118
164: Timestep is 1.06197610294118
945: Timestep is 1.06197610294118
442: Timestep is 1.06197610294118
1764: Timestep is 1.06197610294118
2009: Timestep is 1.06197610294118
1481: Timestep is 1.06197610294118
692: Timestep is 1.06197610294118
1211: Timestep is 1.06197610294118
2010: Timestep is 1.06197610294118
1482: Timestep is 1.06197610294118
693: Timestep is 1.06197610294118
1212: Timestep is 1.06197610294118
443: Timestep is 1.06197610294118
1767: Timestep is 1.06197610294118
1483: Timestep is 1.06197610294118
165: Timestep is 1.06197610294118
694: Timestep is 1.06197610294118
444: Timestep is 1.06197610294118
1768: Timestep is 1.06197610294118
1484: Timestep is 1.06197610294118
695: Timestep is 1.06197610294118
445: Timestep is 1.06197610294118
166: Timestep is 1.06197610294118
446: Timestep is 1.06197610294118
2011: Timestep is 1.06197610294118
1485: Timestep is 1.06197610294118
447: Timestep is 1.06197610294118
167: Timestep is 1.06197610294118
946: Timestep is 1.06197610294118
696: Timestep is 1.06197610294118
1213: Timestep is 1.06197610294118
1769: Timestep is 1.06197610294118
2012: Timestep is 1.06197610294118
1486: Timestep is 1.06197610294118
168: Timestep is 1.06197610294118
947: Timestep is 1.06197610294118
1487: Timestep is 1.06197610294118
169: Timestep is 1.06197610294118
948: Timestep is 1.06197610294118
697: Timestep is 1.06197610294118
1214: Timestep is 1.06197610294118
1770: Timestep is 1.06197610294118
2013: Timestep is 1.06197610294118
170: Timestep is 1.06197610294118
949: Timestep is 1.06197610294118
1215: Timestep is 1.06197610294118
448: Timestep is 1.06197610294118
1771: Timestep is 1.06197610294118
2014: Timestep is 1.06197610294118
172: Timestep is 1.06197610294118
950: Timestep is 1.06197610294118
698: Timestep is 1.06197610294118
1217: Timestep is 1.06197610294118
1772: Timestep is 1.06197610294118
2015: Timestep is 1.06197610294118
173: Timestep is 1.06197610294118
951: Timestep is 1.06197610294118
1218: Timestep is 1.06197610294118
449: Timestep is 1.06197610294118
1773: Timestep is 1.06197610294118
2020: Timestep is 1.06197610294118
174: Timestep is 1.06197610294118
952: Timestep is 1.06197610294118
699: Timestep is 1.06197610294118
1219: Timestep is 1.06197610294118
2021: Timestep is 1.06197610294118
1488: Timestep is 1.06197610294118
953: Timestep is 1.06197610294118
700: Timestep is 1.06197610294118
1220: Timestep is 1.06197610294118
450: Timestep is 1.06197610294118
1774: Timestep is 1.06197610294118
2022: Timestep is 1.06197610294118
175: Timestep is 1.06197610294118
701: Timestep is 1.06197610294118
1223: Timestep is 1.06197610294118
451: Timestep is 1.06197610294118
1775: Timestep is 1.06197610294118
1489: Timestep is 1.06197610294118
702: Timestep is 1.06197610294118
452: Timestep is 1.06197610294118
1778: Timestep is 1.06197610294118
2023: Timestep is 1.06197610294118
1490: Timestep is 1.06197610294118
176: Timestep is 1.06197610294118
954: Timestep is 1.06197610294118
703: Timestep is 1.06197610294118
1224: Timestep is 1.06197610294118
453: Timestep is 1.06197610294118
1779: Timestep is 1.06197610294118
1491: Timestep is 1.06197610294118
178: Timestep is 1.06197610294118
955: Timestep is 1.06197610294118
704: Timestep is 1.06197610294118
1225: Timestep is 1.06197610294118
454: Timestep is 1.06197610294118
2025: Timestep is 1.06197610294118
1492: Timestep is 1.06197610294118
179: Timestep is 1.06197610294118
957: Timestep is 1.06197610294118
455: Timestep is 1.06197610294118
1780: Timestep is 1.06197610294118
2027: Timestep is 1.06197610294118
1493: Timestep is 1.06197610294118
182: Timestep is 1.06197610294118
960: Timestep is 1.06197610294118
705: Timestep is 1.06197610294118
1226: Timestep is 1.06197610294118
1783: Timestep is 1.06197610294118
2029: Timestep is 1.06197610294118
1494: Timestep is 1.06197610294118
184: Timestep is 1.06197610294118
961: Timestep is 1.06197610294118
1227: Timestep is 1.06197610294118
2030: Timestep is 1.06197610294118
1495: Timestep is 1.06197610294118
185: Timestep is 1.06197610294118
962: Timestep is 1.06197610294118
706: Timestep is 1.06197610294118
456: Timestep is 1.06197610294118
1784: Timestep is 1.06197610294118
2031: Timestep is 1.06197610294118
186: Timestep is 1.06197610294118
963: Timestep is 1.06197610294118
707: Timestep is 1.06197610294118
1228: Timestep is 1.06197610294118
458: Timestep is 1.06197610294118
2032: Timestep is 1.06197610294118
964: Timestep is 1.06197610294118
708: Timestep is 1.06197610294118
1229: Timestep is 1.06197610294118
459: Timestep is 1.06197610294118
1785: Timestep is 1.06197610294118
709: Timestep is 1.06197610294118
1230: Timestep is 1.06197610294118
460: Timestep is 1.06197610294118
1786: Timestep is 1.06197610294118
2033: Timestep is 1.06197610294118
1496: Timestep is 1.06197610294118
710: Timestep is 1.06197610294118
1231: Timestep is 1.06197610294118
461: Timestep is 1.06197610294118
1787: Timestep is 1.06197610294118
2034: Timestep is 1.06197610294118
1497: Timestep is 1.06197610294118
187: Timestep is 1.06197610294118
965: Timestep is 1.06197610294118
711: Timestep is 1.06197610294118
1232: Timestep is 1.06197610294118
462: Timestep is 1.06197610294118
1788: Timestep is 1.06197610294118
1498: Timestep is 1.06197610294118
188: Timestep is 1.06197610294118
966: Timestep is 1.06197610294118
712: Timestep is 1.06197610294118
463: Timestep is 1.06197610294118
1789: Timestep is 1.06197610294118
1499: Timestep is 1.06197610294118
189: Timestep is 1.06197610294118
967: Timestep is 1.06197610294118
713: Timestep is 1.06197610294118
1235: Timestep is 1.06197610294118
464: Timestep is 1.06197610294118
1501: Timestep is 1.06197610294118
190: Timestep is 1.06197610294118
968: Timestep is 1.06197610294118
1236: Timestep is 1.06197610294118
1790: Timestep is 1.06197610294118
2035: Timestep is 1.06197610294118
1502: Timestep is 1.06197610294118
191: Timestep is 1.06197610294118
969: Timestep is 1.06197610294118
714: Timestep is 1.06197610294118
1237: Timestep is 1.06197610294118
465: Timestep is 1.06197610294118
1503: Timestep is 1.06197610294118
196: Timestep is 1.06197610294118
970: Timestep is 1.06197610294118
1238: Timestep is 1.06197610294118
1791: Timestep is 1.06197610294118
2036: Timestep is 1.06197610294118
1504: Timestep is 1.06197610294118
197: Timestep is 1.06197610294118
972: Timestep is 1.06197610294118
715: Timestep is 1.06197610294118
1239: Timestep is 1.06197610294118
466: Timestep is 1.06197610294118
1505: Timestep is 1.06197610294118
198: Timestep is 1.06197610294118
973: Timestep is 1.06197610294118
716: Timestep is 1.06197610294118
1244: Timestep is 1.06197610294118
1792: Timestep is 1.06197610294118
2037: Timestep is 1.06197610294118
974: Timestep is 1.06197610294118
717: Timestep is 1.06197610294118
1245: Timestep is 1.06197610294118
467: Timestep is 1.06197610294118
1794: Timestep is 1.06197610294118
2038: Timestep is 1.06197610294118
718: Timestep is 1.06197610294118
1246: Timestep is 1.06197610294118
468: Timestep is 1.06197610294118
1798: Timestep is 1.06197610294118
2039: Timestep is 1.06197610294118
719: Timestep is 1.06197610294118
469: Timestep is 1.06197610294118
1799: Timestep is 1.06197610294118
2040: Timestep is 1.06197610294118
199: Timestep is 1.06197610294118
720: Timestep is 1.06197610294118
471: Timestep is 1.06197610294118
1800: Timestep is 1.06197610294118
2041: Timestep is 1.06197610294118
1506: Timestep is 1.06197610294118
472: Timestep is 1.06197610294118
1801: Timestep is 1.06197610294118
2042: Timestep is 1.06197610294118
200: Timestep is 1.06197610294118
975: Timestep is 1.06197610294118
1247: Timestep is 1.06197610294118
473: Timestep is 1.06197610294118
2043: Timestep is 1.06197610294118
1507: Timestep is 1.06197610294118
201: Timestep is 1.06197610294118
978: Timestep is 1.06197610294118
1248: Timestep is 1.06197610294118
1508: Timestep is 1.06197610294118
202: Timestep is 1.06197610294118
979: Timestep is 1.06197610294118
1249: Timestep is 1.06197610294118
474: Timestep is 1.06197610294118
1509: Timestep is 1.06197610294118
203: Timestep is 1.06197610294118
1250: Timestep is 1.06197610294118
1802: Timestep is 1.06197610294118
1510: Timestep is 1.06197610294118
204: Timestep is 1.06197610294118
980: Timestep is 1.06197610294118
2044: Timestep is 1.06197610294118
1511: Timestep is 1.06197610294118
206: Timestep is 1.06197610294118
721: Timestep is 1.06197610294118
1251: Timestep is 1.06197610294118
1804: Timestep is 1.06197610294118
1514: Timestep is 1.06197610294118
207: Timestep is 1.06197610294118
981: Timestep is 1.06197610294118
722: Timestep is 1.06197610294118
475: Timestep is 1.06197610294118
2045: Timestep is 1.06197610294118
1518: Timestep is 1.06197610294118
982: Timestep is 1.06197610294118
723: Timestep is 1.06197610294118
1252: Timestep is 1.06197610294118
1805: Timestep is 1.06197610294118
1520: Timestep is 1.06197610294118
208: Timestep is 1.06197610294118
983: Timestep is 1.06197610294118
724: Timestep is 1.06197610294118
1253: Timestep is 1.06197610294118
477: Timestep is 1.06197610294118
1806: Timestep is 1.06197610294118
2046: Timestep is 1.06197610294118
984: Timestep is 1.06197610294118
725: Timestep is 1.06197610294118
1254: Timestep is 1.06197610294118
478: Timestep is 1.06197610294118
1807: Timestep is 1.06197610294118
2047: Timestep is 1.06197610294118
209: Timestep is 1.06197610294118
985: Timestep is 1.06197610294118
726: Timestep is 1.06197610294118
1255: Timestep is 1.06197610294118
479: Timestep is 1.06197610294118
1809: Timestep is 1.06197610294118
2048: Timestep is 1.06197610294118
727: Timestep is 1.06197610294118
1256: Timestep is 1.06197610294118
480: Timestep is 1.06197610294118
1811: Timestep is 1.06197610294118
2050: Timestep is 1.06197610294118
1521: Timestep is 1.06197610294118
210: Timestep is 1.06197610294118
728: Timestep is 1.06197610294118
481: Timestep is 1.06197610294118
2051: Timestep is 1.06197610294118
1522: Timestep is 1.06197610294118
212: Timestep is 1.06197610294118
986: Timestep is 1.06197610294118
729: Timestep is 1.06197610294118
482: Timestep is 1.06197610294118
1812: Timestep is 1.06197610294118
1523: Timestep is 1.06197610294118
213: Timestep is 1.06197610294118
483: Timestep is 1.06197610294118
2052: Timestep is 1.06197610294118
1524: Timestep is 1.06197610294118
215: Timestep is 1.06197610294118
987: Timestep is 1.06197610294118
1257: Timestep is 1.06197610294118
485: Timestep is 1.06197610294118
2053: Timestep is 1.06197610294118
1525: Timestep is 1.06197610294118
218: Timestep is 1.06197610294118
1526: Timestep is 1.06197610294118
219: Timestep is 1.06197610294118
988: Timestep is 1.06197610294118
730: Timestep is 1.06197610294118
1258: Timestep is 1.06197610294118
487: Timestep is 1.06197610294118
1813: Timestep is 1.06197610294118
2054: Timestep is 1.06197610294118
1527: Timestep is 1.06197610294118
220: Timestep is 1.06197610294118
989: Timestep is 1.06197610294118
731: Timestep is 1.06197610294118
1259: Timestep is 1.06197610294118
488: Timestep is 1.06197610294118
1814: Timestep is 1.06197610294118
1530: Timestep is 1.06197610294118
221: Timestep is 1.06197610294118
990: Timestep is 1.06197610294118
732: Timestep is 1.06197610294118
1260: Timestep is 1.06197610294118
489: Timestep is 1.06197610294118
1815: Timestep is 1.06197610294118
2055: Timestep is 1.06197610294118
1532: Timestep is 1.06197610294118
991: Timestep is 1.06197610294118
733: Timestep is 1.06197610294118
1261: Timestep is 1.06197610294118
490: Timestep is 1.06197610294118
1816: Timestep is 1.06197610294118
2056: Timestep is 1.06197610294118
222: Timestep is 1.06197610294118
992: Timestep is 1.06197610294118
734: Timestep is 1.06197610294118
1262: Timestep is 1.06197610294118
491: Timestep is 1.06197610294118
1817: Timestep is 1.06197610294118
2057: Timestep is 1.06197610294118
1533: Timestep is 1.06197610294118
223: Timestep is 1.06197610294118
993: Timestep is 1.06197610294118
735: Timestep is 1.06197610294118
1263: Timestep is 1.06197610294118
492: Timestep is 1.06197610294118
1818: Timestep is 1.06197610294118
2058: Timestep is 1.06197610294118
1534: Timestep is 1.06197610294118
224: Timestep is 1.06197610294118
994: Timestep is 1.06197610294118
736: Timestep is 1.06197610294118
1264: Timestep is 1.06197610294118
493: Timestep is 1.06197610294118
2059: Timestep is 1.06197610294118
1535: Timestep is 1.06197610294118
225: Timestep is 1.06197610294118
995: Timestep is 1.06197610294118
737: Timestep is 1.06197610294118
1265: Timestep is 1.06197610294118
494: Timestep is 1.06197610294118
1819: Timestep is 1.06197610294118
2065: Timestep is 1.06197610294118
1536: Timestep is 1.06197610294118
226: Timestep is 1.06197610294118
996: Timestep is 1.06197610294118
738: Timestep is 1.06197610294118
1266: Timestep is 1.06197610294118
495: Timestep is 1.06197610294118
1820: Timestep is 1.06197610294118
1537: Timestep is 1.06197610294118
1821: Timestep is 1.06197610294118
2067: Timestep is 1.06197610294118
1538: Timestep is 1.06197610294118
227: Timestep is 1.06197610294118
997: Timestep is 1.06197610294118
739: Timestep is 1.06197610294118
1267: Timestep is 1.06197610294118
496: Timestep is 1.06197610294118
1822: Timestep is 1.06197610294118
2068: Timestep is 1.06197610294118
1539: Timestep is 1.06197610294118
231: Timestep is 1.06197610294118
998: Timestep is 1.06197610294118
740: Timestep is 1.06197610294118
1270: Timestep is 1.06197610294118
497: Timestep is 1.06197610294118
1823: Timestep is 1.06197610294118
1540: Timestep is 1.06197610294118
232: Timestep is 1.06197610294118
999: Timestep is 1.06197610294118
741: Timestep is 1.06197610294118
1271: Timestep is 1.06197610294118
498: Timestep is 1.06197610294118
1824: Timestep is 1.06197610294118
2069: Timestep is 1.06197610294118
1541: Timestep is 1.06197610294118
233: Timestep is 1.06197610294118
1000: Timestep is 1.06197610294118
742: Timestep is 1.06197610294118
1272: Timestep is 1.06197610294118
499: Timestep is 1.06197610294118
1825: Timestep is 1.06197610294118
2070: Timestep is 1.06197610294118
1542: Timestep is 1.06197610294118
234: Timestep is 1.06197610294118
1001: Timestep is 1.06197610294118
743: Timestep is 1.06197610294118
1273: Timestep is 1.06197610294118
500: Timestep is 1.06197610294118
1826: Timestep is 1.06197610294118
2071: Timestep is 1.06197610294118
1543: Timestep is 1.06197610294118
235: Timestep is 1.06197610294118
1002: Timestep is 1.06197610294118
744: Timestep is 1.06197610294118
1276: Timestep is 1.06197610294118
501: Timestep is 1.06197610294118
1827: Timestep is 1.06197610294118
2074: Timestep is 1.06197610294118
1544: Timestep is 1.06197610294118
236: Timestep is 1.06197610294118
1003: Timestep is 1.06197610294118
745: Timestep is 1.06197610294118
1277: Timestep is 1.06197610294118
502: Timestep is 1.06197610294118
1828: Timestep is 1.06197610294118
2075: Timestep is 1.06197610294118
1545: Timestep is 1.06197610294118
237: Timestep is 1.06197610294118
746: Timestep is 1.06197610294118
1278: Timestep is 1.06197610294118
503: Timestep is 1.06197610294118
1829: Timestep is 1.06197610294118
2079: Timestep is 1.06197610294118
1547: Timestep is 1.06197610294118
238: Timestep is 1.06197610294118
1004: Timestep is 1.06197610294118
747: Timestep is 1.06197610294118
1279: Timestep is 1.06197610294118
504: Timestep is 1.06197610294118
1830: Timestep is 1.06197610294118
2080: Timestep is 1.06197610294118
1548: Timestep is 1.06197610294118
239: Timestep is 1.06197610294118
1005: Timestep is 1.06197610294118
748: Timestep is 1.06197610294118
1280: Timestep is 1.06197610294118
1831: Timestep is 1.06197610294118
2085: Timestep is 1.06197610294118
1554: Timestep is 1.06197610294118
1006: Timestep is 1.06197610294118
749: Timestep is 1.06197610294118
1282: Timestep is 1.06197610294118
1555: Timestep is 1.06197610294118
1008: Timestep is 1.06197610294118
1284: Timestep is 1.06197610294118
1833: Timestep is 1.06197610294118
2086: Timestep is 1.06197610294118
1556: Timestep is 1.06197610294118
1009: Timestep is 1.06197610294118
750: Timestep is 1.06197610294118
1285: Timestep is 1.06197610294118
1835: Timestep is 1.06197610294118
2087: Timestep is 1.06197610294118
1557: Timestep is 1.06197610294118
1010: Timestep is 1.06197610294118
1286: Timestep is 1.06197610294118
505: Timestep is 1.06197610294118
2088: Timestep is 1.06197610294118
240: Timestep is 1.06197610294118
1011: Timestep is 1.06197610294118
752: Timestep is 1.06197610294118
1287: Timestep is 1.06197610294118
506: Timestep is 1.06197610294118
1836: Timestep is 1.06197610294118
2089: Timestep is 1.06197610294118
