0: output to I.dmc.o
299: Timestep is 1.20352941176471
1386: Timestep is 1.20352941176471
842: Timestep is 1.20352941176471
57: Timestep is 1.20352941176471
300: Timestep is 1.20352941176471
58: Timestep is 1.20352941176471
1931: Timestep is 1.20352941176471
59: Timestep is 1.20352941176471
60: Timestep is 1.20352941176471
62: Timestep is 1.20352941176471
63: Timestep is 1.20352941176471
1114: Timestep is 1.20352941176471
1662: Timestep is 1.20352941176471
1933: Timestep is 1.20352941176471
571: Timestep is 1.20352941176471
64: Timestep is 1.20352941176471
1115: Timestep is 1.20352941176471
1663: Timestep is 1.20352941176471
1387: Timestep is 1.20352941176471
572: Timestep is 1.20352941176471
843: Timestep is 1.20352941176471
1116: Timestep is 1.20352941176471
1664: Timestep is 1.20352941176471
301: Timestep is 1.20352941176471
573: Timestep is 1.20352941176471
1389: Timestep is 1.20352941176471
1117: Timestep is 1.20352941176471
844: Timestep is 1.20352941176471
1118: Timestep is 1.20352941176471
1665: Timestep is 1.20352941176471
845: Timestep is 1.20352941176471
302: Timestep is 1.20352941176471
574: Timestep is 1.20352941176471
1390: Timestep is 1.20352941176471
1119: Timestep is 1.20352941176471
1666: Timestep is 1.20352941176471
846: Timestep is 1.20352941176471
303: Timestep is 1.20352941176471
1934: Timestep is 1.20352941176471
575: Timestep is 1.20352941176471
1391: Timestep is 1.20352941176471
1120: Timestep is 1.20352941176471
1667: Timestep is 1.20352941176471
847: Timestep is 1.20352941176471
305: Timestep is 1.20352941176471
576: Timestep is 1.20352941176471
1392: Timestep is 1.20352941176471
1668: Timestep is 1.20352941176471
848: Timestep is 1.20352941176471
306: Timestep is 1.20352941176471
577: Timestep is 1.20352941176471
1393: Timestep is 1.20352941176471
66: Timestep is 1.20352941176471
1669: Timestep is 1.20352941176471
849: Timestep is 1.20352941176471
307: Timestep is 1.20352941176471
1935: Timestep is 1.20352941176471
1394: Timestep is 1.20352941176471
308: Timestep is 1.20352941176471
1395: Timestep is 1.20352941176471
67: Timestep is 1.20352941176471
1121: Timestep is 1.20352941176471
1937: Timestep is 1.20352941176471
68: Timestep is 1.20352941176471
578: Timestep is 1.20352941176471
69: Timestep is 1.20352941176471
1670: Timestep is 1.20352941176471
1938: Timestep is 1.20352941176471
70: Timestep is 1.20352941176471
1122: Timestep is 1.20352941176471
850: Timestep is 1.20352941176471
1939: Timestep is 1.20352941176471
71: Timestep is 1.20352941176471
1940: Timestep is 1.20352941176471
72: Timestep is 1.20352941176471
1941: Timestep is 1.20352941176471
579: Timestep is 1.20352941176471
1123: Timestep is 1.20352941176471
1671: Timestep is 1.20352941176471
309: Timestep is 1.20352941176471
1396: Timestep is 1.20352941176471
851: Timestep is 1.20352941176471
580: Timestep is 1.20352941176471
1124: Timestep is 1.20352941176471
1672: Timestep is 1.20352941176471
852: Timestep is 1.20352941176471
310: Timestep is 1.20352941176471
1942: Timestep is 1.20352941176471
1397: Timestep is 1.20352941176471
1125: Timestep is 1.20352941176471
1673: Timestep is 1.20352941176471
853: Timestep is 1.20352941176471
311: Timestep is 1.20352941176471
581: Timestep is 1.20352941176471
1126: Timestep is 1.20352941176471
1674: Timestep is 1.20352941176471
854: Timestep is 1.20352941176471
312: Timestep is 1.20352941176471
1943: Timestep is 1.20352941176471
582: Timestep is 1.20352941176471
1398: Timestep is 1.20352941176471
1127: Timestep is 1.20352941176471
1675: Timestep is 1.20352941176471
855: Timestep is 1.20352941176471
313: Timestep is 1.20352941176471
583: Timestep is 1.20352941176471
1399: Timestep is 1.20352941176471
1676: Timestep is 1.20352941176471
856: Timestep is 1.20352941176471
314: Timestep is 1.20352941176471
1944: Timestep is 1.20352941176471
584: Timestep is 1.20352941176471
1400: Timestep is 1.20352941176471
857: Timestep is 1.20352941176471
315: Timestep is 1.20352941176471
1401: Timestep is 1.20352941176471
73: Timestep is 1.20352941176471
1945: Timestep is 1.20352941176471
1402: Timestep is 1.20352941176471
74: Timestep is 1.20352941176471
1128: Timestep is 1.20352941176471
585: Timestep is 1.20352941176471
75: Timestep is 1.20352941176471
1946: Timestep is 1.20352941176471
76: Timestep is 1.20352941176471
1677: Timestep is 1.20352941176471
1947: Timestep is 1.20352941176471
586: Timestep is 1.20352941176471
77: Timestep is 1.20352941176471
1129: Timestep is 1.20352941176471
1948: Timestep is 1.20352941176471
587: Timestep is 1.20352941176471
78: Timestep is 1.20352941176471
588: Timestep is 1.20352941176471
79: Timestep is 1.20352941176471
316: Timestep is 1.20352941176471
589: Timestep is 1.20352941176471
1130: Timestep is 1.20352941176471
1678: Timestep is 1.20352941176471
858: Timestep is 1.20352941176471
1403: Timestep is 1.20352941176471
590: Timestep is 1.20352941176471
317: Timestep is 1.20352941176471
1679: Timestep is 1.20352941176471
591: Timestep is 1.20352941176471
1404: Timestep is 1.20352941176471
1131: Timestep is 1.20352941176471
859: Timestep is 1.20352941176471
1132: Timestep is 1.20352941176471
1680: Timestep is 1.20352941176471
860: Timestep is 1.20352941176471
318: Timestep is 1.20352941176471
1949: Timestep is 1.20352941176471
1406: Timestep is 1.20352941176471
1133: Timestep is 1.20352941176471
1682: Timestep is 1.20352941176471
861: Timestep is 1.20352941176471
319: Timestep is 1.20352941176471
1134: Timestep is 1.20352941176471
1683: Timestep is 1.20352941176471
862: Timestep is 1.20352941176471
320: Timestep is 1.20352941176471
1950: Timestep is 1.20352941176471
1407: Timestep is 1.20352941176471
1684: Timestep is 1.20352941176471
863: Timestep is 1.20352941176471
321: Timestep is 1.20352941176471
1408: Timestep is 1.20352941176471
864: Timestep is 1.20352941176471
322: Timestep is 1.20352941176471
1951: Timestep is 1.20352941176471
1409: Timestep is 1.20352941176471
323: Timestep is 1.20352941176471
1410: Timestep is 1.20352941176471
80: Timestep is 1.20352941176471
1953: Timestep is 1.20352941176471
81: Timestep is 1.20352941176471
1135: Timestep is 1.20352941176471
1954: Timestep is 1.20352941176471
592: Timestep is 1.20352941176471
82: Timestep is 1.20352941176471
83: Timestep is 1.20352941176471
1685: Timestep is 1.20352941176471
1955: Timestep is 1.20352941176471
593: Timestep is 1.20352941176471
84: Timestep is 1.20352941176471
1136: Timestep is 1.20352941176471
1956: Timestep is 1.20352941176471
594: Timestep is 1.20352941176471
85: Timestep is 1.20352941176471
595: Timestep is 1.20352941176471
86: Timestep is 1.20352941176471
1686: Timestep is 1.20352941176471
865: Timestep is 1.20352941176471
596: Timestep is 1.20352941176471
1411: Timestep is 1.20352941176471
1137: Timestep is 1.20352941176471
597: Timestep is 1.20352941176471
324: Timestep is 1.20352941176471
598: Timestep is 1.20352941176471
1412: Timestep is 1.20352941176471
1688: Timestep is 1.20352941176471
866: Timestep is 1.20352941176471
1138: Timestep is 1.20352941176471
325: Timestep is 1.20352941176471
599: Timestep is 1.20352941176471
1413: Timestep is 1.20352941176471
87: Timestep is 1.20352941176471
1139: Timestep is 1.20352941176471
1689: Timestep is 1.20352941176471
867: Timestep is 1.20352941176471
327: Timestep is 1.20352941176471
1957: Timestep is 1.20352941176471
1690: Timestep is 1.20352941176471
868: Timestep is 1.20352941176471
1414: Timestep is 1.20352941176471
1140: Timestep is 1.20352941176471
1691: Timestep is 1.20352941176471
869: Timestep is 1.20352941176471
328: Timestep is 1.20352941176471
1958: Timestep is 1.20352941176471
1415: Timestep is 1.20352941176471
1141: Timestep is 1.20352941176471
1692: Timestep is 1.20352941176471
870: Timestep is 1.20352941176471
329: Timestep is 1.20352941176471
1959: Timestep is 1.20352941176471
1416: Timestep is 1.20352941176471
88: Timestep is 1.20352941176471
871: Timestep is 1.20352941176471
330: Timestep is 1.20352941176471
1960: Timestep is 1.20352941176471
1418: Timestep is 1.20352941176471
331: Timestep is 1.20352941176471
1961: Timestep is 1.20352941176471
1963: Timestep is 1.20352941176471
90: Timestep is 1.20352941176471
600: Timestep is 1.20352941176471
91: Timestep is 1.20352941176471
1142: Timestep is 1.20352941176471
1693: Timestep is 1.20352941176471
872: Timestep is 1.20352941176471
1964: Timestep is 1.20352941176471
92: Timestep is 1.20352941176471
1143: Timestep is 1.20352941176471
1694: Timestep is 1.20352941176471
332: Timestep is 1.20352941176471
601: Timestep is 1.20352941176471
93: Timestep is 1.20352941176471
1144: Timestep is 1.20352941176471
873: Timestep is 1.20352941176471
1965: Timestep is 1.20352941176471
602: Timestep is 1.20352941176471
95: Timestep is 1.20352941176471
1695: Timestep is 1.20352941176471
603: Timestep is 1.20352941176471
1419: Timestep is 1.20352941176471
96: Timestep is 1.20352941176471
1145: Timestep is 1.20352941176471
333: Timestep is 1.20352941176471
604: Timestep is 1.20352941176471
97: Timestep is 1.20352941176471
1966: Timestep is 1.20352941176471
605: Timestep is 1.20352941176471
1420: Timestep is 1.20352941176471
98: Timestep is 1.20352941176471
1146: Timestep is 1.20352941176471
1696: Timestep is 1.20352941176471
334: Timestep is 1.20352941176471
99: Timestep is 1.20352941176471
1967: Timestep is 1.20352941176471
606: Timestep is 1.20352941176471
1421: Timestep is 1.20352941176471
100: Timestep is 1.20352941176471
1147: Timestep is 1.20352941176471
1697: Timestep is 1.20352941176471
335: Timestep is 1.20352941176471
607: Timestep is 1.20352941176471
101: Timestep is 1.20352941176471
1148: Timestep is 1.20352941176471
1698: Timestep is 1.20352941176471
336: Timestep is 1.20352941176471
1968: Timestep is 1.20352941176471
1423: Timestep is 1.20352941176471
102: Timestep is 1.20352941176471
1149: Timestep is 1.20352941176471
1699: Timestep is 1.20352941176471
337: Timestep is 1.20352941176471
1969: Timestep is 1.20352941176471
608: Timestep is 1.20352941176471
1424: Timestep is 1.20352941176471
103: Timestep is 1.20352941176471
1150: Timestep is 1.20352941176471
338: Timestep is 1.20352941176471
609: Timestep is 1.20352941176471
1425: Timestep is 1.20352941176471
1151: Timestep is 1.20352941176471
339: Timestep is 1.20352941176471
610: Timestep is 1.20352941176471
1426: Timestep is 1.20352941176471
104: Timestep is 1.20352941176471
611: Timestep is 1.20352941176471
1427: Timestep is 1.20352941176471
340: Timestep is 1.20352941176471
612: Timestep is 1.20352941176471
1428: Timestep is 1.20352941176471
613: Timestep is 1.20352941176471
1429: Timestep is 1.20352941176471
614: Timestep is 1.20352941176471
106: Timestep is 1.20352941176471
874: Timestep is 1.20352941176471
1970: Timestep is 1.20352941176471
615: Timestep is 1.20352941176471
875: Timestep is 1.20352941176471
1430: Timestep is 1.20352941176471
876: Timestep is 1.20352941176471
616: Timestep is 1.20352941176471
1700: Timestep is 1.20352941176471
877: Timestep is 1.20352941176471
617: Timestep is 1.20352941176471
878: Timestep is 1.20352941176471
1971: Timestep is 1.20352941176471
618: Timestep is 1.20352941176471
1431: Timestep is 1.20352941176471
1152: Timestep is 1.20352941176471
879: Timestep is 1.20352941176471
619: Timestep is 1.20352941176471
1701: Timestep is 1.20352941176471
620: Timestep is 1.20352941176471
621: Timestep is 1.20352941176471
880: Timestep is 1.20352941176471
341: Timestep is 1.20352941176471
1972: Timestep is 1.20352941176471
1432: Timestep is 1.20352941176471
107: Timestep is 1.20352941176471
1153: Timestep is 1.20352941176471
622: Timestep is 1.20352941176471
1702: Timestep is 1.20352941176471
343: Timestep is 1.20352941176471
1973: Timestep is 1.20352941176471
1433: Timestep is 1.20352941176471
108: Timestep is 1.20352941176471
1154: Timestep is 1.20352941176471
1703: Timestep is 1.20352941176471
623: Timestep is 1.20352941176471
109: Timestep is 1.20352941176471
881: Timestep is 1.20352941176471
344: Timestep is 1.20352941176471
1974: Timestep is 1.20352941176471
1434: Timestep is 1.20352941176471
110: Timestep is 1.20352941176471
1155: Timestep is 1.20352941176471
1705: Timestep is 1.20352941176471
624: Timestep is 1.20352941176471
111: Timestep is 1.20352941176471
1156: Timestep is 1.20352941176471
1706: Timestep is 1.20352941176471
882: Timestep is 1.20352941176471
345: Timestep is 1.20352941176471
1975: Timestep is 1.20352941176471
625: Timestep is 1.20352941176471
1435: Timestep is 1.20352941176471
112: Timestep is 1.20352941176471
1157: Timestep is 1.20352941176471
1707: Timestep is 1.20352941176471
346: Timestep is 1.20352941176471
1976: Timestep is 1.20352941176471
1436: Timestep is 1.20352941176471
113: Timestep is 1.20352941176471
1158: Timestep is 1.20352941176471
347: Timestep is 1.20352941176471
1977: Timestep is 1.20352941176471
626: Timestep is 1.20352941176471
114: Timestep is 1.20352941176471
1159: Timestep is 1.20352941176471
1708: Timestep is 1.20352941176471
348: Timestep is 1.20352941176471
1978: Timestep is 1.20352941176471
1437: Timestep is 1.20352941176471
883: Timestep is 1.20352941176471
349: Timestep is 1.20352941176471
627: Timestep is 1.20352941176471
115: Timestep is 1.20352941176471
1160: Timestep is 1.20352941176471
1709: Timestep is 1.20352941176471
1979: Timestep is 1.20352941176471
1438: Timestep is 1.20352941176471
884: Timestep is 1.20352941176471
350: Timestep is 1.20352941176471
116: Timestep is 1.20352941176471
1161: Timestep is 1.20352941176471
1980: Timestep is 1.20352941176471
628: Timestep is 1.20352941176471
1439: Timestep is 1.20352941176471
117: Timestep is 1.20352941176471
1162: Timestep is 1.20352941176471
1710: Timestep is 1.20352941176471
885: Timestep is 1.20352941176471
351: Timestep is 1.20352941176471
118: Timestep is 1.20352941176471
1981: Timestep is 1.20352941176471
629: Timestep is 1.20352941176471
1440: Timestep is 1.20352941176471
119: Timestep is 1.20352941176471
1711: Timestep is 1.20352941176471
886: Timestep is 1.20352941176471
352: Timestep is 1.20352941176471
1712: Timestep is 1.20352941176471
887: Timestep is 1.20352941176471
353: Timestep is 1.20352941176471
1982: Timestep is 1.20352941176471
630: Timestep is 1.20352941176471
1713: Timestep is 1.20352941176471
354: Timestep is 1.20352941176471
1983: Timestep is 1.20352941176471
631: Timestep is 1.20352941176471
888: Timestep is 1.20352941176471
355: Timestep is 1.20352941176471
632: Timestep is 1.20352941176471
356: Timestep is 1.20352941176471
1984: Timestep is 1.20352941176471
357: Timestep is 1.20352941176471
889: Timestep is 1.20352941176471
1441: Timestep is 1.20352941176471
358: Timestep is 1.20352941176471
1985: Timestep is 1.20352941176471
633: Timestep is 1.20352941176471
1714: Timestep is 1.20352941176471
120: Timestep is 1.20352941176471
1163: Timestep is 1.20352941176471
890: Timestep is 1.20352941176471
359: Timestep is 1.20352941176471
1986: Timestep is 1.20352941176471
634: Timestep is 1.20352941176471
1442: Timestep is 1.20352941176471
121: Timestep is 1.20352941176471
1164: Timestep is 1.20352941176471
1715: Timestep is 1.20352941176471
891: Timestep is 1.20352941176471
122: Timestep is 1.20352941176471
1165: Timestep is 1.20352941176471
1716: Timestep is 1.20352941176471
892: Timestep is 1.20352941176471
360: Timestep is 1.20352941176471
1987: Timestep is 1.20352941176471
635: Timestep is 1.20352941176471
1443: Timestep is 1.20352941176471
123: Timestep is 1.20352941176471
1166: Timestep is 1.20352941176471
893: Timestep is 1.20352941176471
361: Timestep is 1.20352941176471
1988: Timestep is 1.20352941176471
636: Timestep is 1.20352941176471
1444: Timestep is 1.20352941176471
124: Timestep is 1.20352941176471
894: Timestep is 1.20352941176471
1445: Timestep is 1.20352941176471
895: Timestep is 1.20352941176471
896: Timestep is 1.20352941176471
1167: Timestep is 1.20352941176471
1717: Timestep is 1.20352941176471
362: Timestep is 1.20352941176471
1446: Timestep is 1.20352941176471
125: Timestep is 1.20352941176471
1168: Timestep is 1.20352941176471
1718: Timestep is 1.20352941176471
363: Timestep is 1.20352941176471
1447: Timestep is 1.20352941176471
1719: Timestep is 1.20352941176471
1989: Timestep is 1.20352941176471
637: Timestep is 1.20352941176471
126: Timestep is 1.20352941176471
1720: Timestep is 1.20352941176471
364: Timestep is 1.20352941176471
1448: Timestep is 1.20352941176471
1169: Timestep is 1.20352941176471
365: Timestep is 1.20352941176471
1990: Timestep is 1.20352941176471
638: Timestep is 1.20352941176471
1449: Timestep is 1.20352941176471
1721: Timestep is 1.20352941176471
127: Timestep is 1.20352941176471
128: Timestep is 1.20352941176471
1170: Timestep is 1.20352941176471
1722: Timestep is 1.20352941176471
897: Timestep is 1.20352941176471
366: Timestep is 1.20352941176471
1991: Timestep is 1.20352941176471
639: Timestep is 1.20352941176471
1450: Timestep is 1.20352941176471
129: Timestep is 1.20352941176471
1171: Timestep is 1.20352941176471
1724: Timestep is 1.20352941176471
898: Timestep is 1.20352941176471
367: Timestep is 1.20352941176471
1992: Timestep is 1.20352941176471
130: Timestep is 1.20352941176471
1725: Timestep is 1.20352941176471
368: Timestep is 1.20352941176471
1993: Timestep is 1.20352941176471
640: Timestep is 1.20352941176471
1451: Timestep is 1.20352941176471
131: Timestep is 1.20352941176471
1994: Timestep is 1.20352941176471
641: Timestep is 1.20352941176471
132: Timestep is 1.20352941176471
1995: Timestep is 1.20352941176471
642: Timestep is 1.20352941176471
899: Timestep is 1.20352941176471
643: Timestep is 1.20352941176471
900: Timestep is 1.20352941176471
1172: Timestep is 1.20352941176471
1726: Timestep is 1.20352941176471
901: Timestep is 1.20352941176471
369: Timestep is 1.20352941176471
1452: Timestep is 1.20352941176471
1173: Timestep is 1.20352941176471
1174: Timestep is 1.20352941176471
1728: Timestep is 1.20352941176471
902: Timestep is 1.20352941176471
370: Timestep is 1.20352941176471
1996: Timestep is 1.20352941176471
1454: Timestep is 1.20352941176471
1175: Timestep is 1.20352941176471
903: Timestep is 1.20352941176471
371: Timestep is 1.20352941176471
644: Timestep is 1.20352941176471
1455: Timestep is 1.20352941176471
133: Timestep is 1.20352941176471
1729: Timestep is 1.20352941176471
904: Timestep is 1.20352941176471
372: Timestep is 1.20352941176471
1456: Timestep is 1.20352941176471
1176: Timestep is 1.20352941176471
1997: Timestep is 1.20352941176471
645: Timestep is 1.20352941176471
373: Timestep is 1.20352941176471
1457: Timestep is 1.20352941176471
134: Timestep is 1.20352941176471
1731: Timestep is 1.20352941176471
136: Timestep is 1.20352941176471
1177: Timestep is 1.20352941176471
1732: Timestep is 1.20352941176471
374: Timestep is 1.20352941176471
1998: Timestep is 1.20352941176471
646: Timestep is 1.20352941176471
1458: Timestep is 1.20352941176471
137: Timestep is 1.20352941176471
1178: Timestep is 1.20352941176471
1733: Timestep is 1.20352941176471
375: Timestep is 1.20352941176471
1999: Timestep is 1.20352941176471
138: Timestep is 1.20352941176471
1734: Timestep is 1.20352941176471
376: Timestep is 1.20352941176471
2000: Timestep is 1.20352941176471
647: Timestep is 1.20352941176471
1459: Timestep is 1.20352941176471
139: Timestep is 1.20352941176471
2001: Timestep is 1.20352941176471
648: Timestep is 1.20352941176471
1460: Timestep is 1.20352941176471
2002: Timestep is 1.20352941176471
649: Timestep is 1.20352941176471
650: Timestep is 1.20352941176471
140: Timestep is 1.20352941176471
905: Timestep is 1.20352941176471
1179: Timestep is 1.20352941176471
906: Timestep is 1.20352941176471
1461: Timestep is 1.20352941176471
1180: Timestep is 1.20352941176471
907: Timestep is 1.20352941176471
377: Timestep is 1.20352941176471
1735: Timestep is 1.20352941176471
908: Timestep is 1.20352941176471
909: Timestep is 1.20352941176471
1462: Timestep is 1.20352941176471
1181: Timestep is 1.20352941176471
910: Timestep is 1.20352941176471
911: Timestep is 1.20352941176471
378: Timestep is 1.20352941176471
1736: Timestep is 1.20352941176471
2003: Timestep is 1.20352941176471
1463: Timestep is 1.20352941176471
1182: Timestep is 1.20352941176471
651: Timestep is 1.20352941176471
379: Timestep is 1.20352941176471
141: Timestep is 1.20352941176471
1737: Timestep is 1.20352941176471
2004: Timestep is 1.20352941176471
1464: Timestep is 1.20352941176471
1183: Timestep is 1.20352941176471
652: Timestep is 1.20352941176471
142: Timestep is 1.20352941176471
1738: Timestep is 1.20352941176471
380: Timestep is 1.20352941176471
2005: Timestep is 1.20352941176471
1465: Timestep is 1.20352941176471
143: Timestep is 1.20352941176471
1184: Timestep is 1.20352941176471
1739: Timestep is 1.20352941176471
653: Timestep is 1.20352941176471
144: Timestep is 1.20352941176471
1185: Timestep is 1.20352941176471
1740: Timestep is 1.20352941176471
381: Timestep is 1.20352941176471
2006: Timestep is 1.20352941176471
654: Timestep is 1.20352941176471
1466: Timestep is 1.20352941176471
145: Timestep is 1.20352941176471
1741: Timestep is 1.20352941176471
382: Timestep is 1.20352941176471
2007: Timestep is 1.20352941176471
655: Timestep is 1.20352941176471
1467: Timestep is 1.20352941176471
146: Timestep is 1.20352941176471
383: Timestep is 1.20352941176471
2008: Timestep is 1.20352941176471
656: Timestep is 1.20352941176471
2009: Timestep is 1.20352941176471
657: Timestep is 1.20352941176471
147: Timestep is 1.20352941176471
912: Timestep is 1.20352941176471
2010: Timestep is 1.20352941176471
1186: Timestep is 1.20352941176471
913: Timestep is 1.20352941176471
1468: Timestep is 1.20352941176471
384: Timestep is 1.20352941176471
1187: Timestep is 1.20352941176471
914: Timestep is 1.20352941176471
1742: Timestep is 1.20352941176471
915: Timestep is 1.20352941176471
916: Timestep is 1.20352941176471
1469: Timestep is 1.20352941176471
917: Timestep is 1.20352941176471
1188: Timestep is 1.20352941176471
918: Timestep is 1.20352941176471
385: Timestep is 1.20352941176471
1744: Timestep is 1.20352941176471
658: Timestep is 1.20352941176471
1470: Timestep is 1.20352941176471
1189: Timestep is 1.20352941176471
386: Timestep is 1.20352941176471
149: Timestep is 1.20352941176471
1745: Timestep is 1.20352941176471
2011: Timestep is 1.20352941176471
659: Timestep is 1.20352941176471
1471: Timestep is 1.20352941176471
