0: output to I2.dmc.o
sending branch: 0.003599
Finding out where to send: 9.4e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.003696
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000258
sending branch: 0.004419
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.003462
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000229
1: Write took 0 seconds
sending branch: 0.005102
Finding out where to send: 6.6e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.004084
Finding out where to send: 8.1e-05
sending walkers:5e-06
matching: 0.000224
sending branch: 0.004277
Finding out where to send: 7.9e-05
sending walkers:2e-06
matching: 0.000226
sending branch: 0.003868
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000222
sending branch: 0.0035
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.003644
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000223
sending branch: 0.005064
Finding out where to send: 7.5e-05
sending walkers:2e-06
matching: 0.000224
sending branch: 0.004089
Finding out where to send: 8.9e-05
sending walkers:1e-06
matching: 0.000228
sending branch: 0.003438
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.004662
Finding out where to send: 7.5e-05
sending walkers:2e-06
matching: 0.000226
sending branch: 0.006407
Finding out where to send: 7.3e-05
sending walkers:2.2e-05
matching: 0.000249
sending branch: 0.004691
Finding out where to send: 8e-05
sending walkers:3e-06
matching: 0.000226
sending branch: 0.004552
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000263
sending branch: 0.003287
Finding out where to send: 8.7e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.003811
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000233
sending branch: 0.004424
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.004332
Finding out where to send: 8.4e-05
sending walkers:7e-06
matching: 0.000232
sending branch: 0.003626
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000221
sending branch: 0.00459
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000254
sending branch: 0.003442
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000256
sending branch: 0.003427
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000233
sending branch: 0.003914
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.003777
Finding out where to send: 6.9e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.003908
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000224
sending branch: 0.005296
Finding out where to send: 7.5e-05
sending walkers:2e-06
matching: 0.000221
sending branch: 0.004521
Finding out where to send: 8.9e-05
sending walkers:1e-06
matching: 0.00022
sending branch: 0.008882
Finding out where to send: 7.2e-05
sending walkers:4e-06
matching: 0.000225
sending branch: 0.003936
Finding out where to send: 8.2e-05
sending walkers:6e-06
matching: 0.000222
sending branch: 0.006059
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.003273
Finding out where to send: 9e-05
sending walkers:2e-06
matching: 0.000229
sending branch: 0.005539
Finding out where to send: 7.2e-05
sending walkers:1e-05
matching: 0.00023
sending branch: 0.003699
Finding out where to send: 8.9e-05
sending walkers:2e-06
matching: 0.000224
sending branch: 0.003995
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.005111
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.003632
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000252
sending branch: 0.007819
Finding out where to send: 9e-05
sending walkers:2e-06
matching: 0.000218
sending branch: 0.003832
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.006573
Finding out where to send: 7e-05
sending walkers:2e-06
matching: 0.000219
sending branch: 0.004271
Finding out where to send: 7e-05
sending walkers:2e-06
matching: 0.000222
sending branch: 0.003576
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000227
1: Write took 0 seconds
sending branch: 0.00422
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.004357
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.003837
Finding out where to send: 8.1e-05
sending walkers:9e-06
matching: 0.000221
sending branch: 0.003505
Finding out where to send: 7.2e-05
sending walkers:1e-06
matching: 0.000228
sending branch: 0.003543
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.003272
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000226
sending branch: 0.003737
Finding out where to send: 8e-05
sending walkers:2e-06
matching: 0.000227
sending branch: 0.00346
Finding out where to send: 8e-05
sending walkers:2e-06
matching: 0.00023
sending branch: 0.003769
Finding out where to send: 8.6e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.004017
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.00381
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.000222
sending branch: 0.004517
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.003422
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000225
sending branch: 0.003676
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.004771
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.004003
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000222
sending branch: 0.004278
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000228
sending branch: 0.003728
Finding out where to send: 7.1e-05
sending walkers:2e-06
matching: 0.000227
sending branch: 0.005304
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.004448
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000225
sending branch: 0.006579
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.003817
Finding out where to send: 8.5e-05
sending walkers:2e-06
matching: 0.000228
sending branch: 0.004176
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.007901
Finding out where to send: 7.2e-05
sending walkers:1e-06
matching: 0.00023
sending branch: 0.005368
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.004183
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000229
sending branch: 0.003639
Finding out where to send: 7.9e-05
sending walkers:7e-06
matching: 0.000224
sending branch: 0.004199
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000223
sending branch: 0.003493
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.003964
Finding out where to send: 6.8e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.003955
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.00356
Finding out where to send: 9e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.004362
Finding out where to send: 8.8e-05
sending walkers:1e-06
matching: 0.000259
sending branch: 0.003326
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.00799
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000255
sending branch: 0.004171
Finding out where to send: 7.1e-05
sending walkers:2e-06
matching: 0.000225
sending branch: 0.003429
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.003641
Finding out where to send: 9e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.005018
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.003446
Finding out where to send: 7.2e-05
sending walkers:1e-06
matching: 0.000248
1: Write took 0 seconds
sending branch: 0.004583
Finding out where to send: 6.9e-05
sending walkers:1e-06
matching: 0.000221
sending branch: 0.003732
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000222
sending branch: 0.003316
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.003315
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000219
sending branch: 0.003289
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000216
sending branch: 0.003794
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000228
sending branch: 0.003559
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.003418
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000259
sending branch: 0.004916
Finding out where to send: 8e-05
sending walkers:4e-06
matching: 0.000224
sending branch: 0.003452
Finding out where to send: 8.6e-05
sending walkers:1e-06
matching: 0.00022
sending branch: 0.003804
Finding out where to send: 9e-05
sending walkers:2e-06
matching: 0.000227
sending branch: 0.003435
Finding out where to send: 7.2e-05
sending walkers:6e-06
matching: 0.000226
sending branch: 0.004295
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.003473
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000224
sending branch: 0.010268
Finding out where to send: 7.9e-05
sending walkers:2e-06
matching: 0.000228
sending branch: 0.003571
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000219
sending branch: 0.005786
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000222
sending branch: 0.004776
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000231
sending branch: 0.004764
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.007488
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.003314
Finding out where to send: 7.6e-05
sending walkers:4e-06
matching: 0.000223
sending branch: 0.003593
Finding out where to send: 7.4e-05
sending walkers:1e-05
matching: 0.000226
sending branch: 0.003344
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000223
sending branch: 0.005178
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.003678
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.006404
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000263
sending branch: 0.004547
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.004636
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.004136
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000228
sending branch: 0.003382
Finding out where to send: 8.2e-05
sending walkers:2e-06
matching: 0.000254
sending branch: 0.0037
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.003506
Finding out where to send: 7.3e-05
sending walkers:1e-06
matching: 0.000228
sending branch: 0.003764
Finding out where to send: 8.2e-05
sending walkers:2e-06
matching: 0.000255
sending branch: 0.003791
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000257
sending branch: 0.005072
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.00475
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.000229
sending branch: 0.003795
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000221
sending branch: 0.004316
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.004324
Finding out where to send: 8.3e-05
sending walkers:4e-06
matching: 0.000227
sending branch: 0.004781
Finding out where to send: 9e-05
sending walkers:1e-06
matching: 0.000251
1: Write took 0 seconds
sending branch: 0.004367
Finding out where to send: 6.9e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.003465
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.003434
Finding out where to send: 9e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.004944
Finding out where to send: 7.7e-05
sending walkers:3e-06
matching: 0.000254
sending branch: 0.003493
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.004069
Finding out where to send: 8.3e-05
sending walkers:3e-06
matching: 0.000254
sending branch: 0.003313
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.004671
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.005777
Finding out where to send: 8.8e-05
sending walkers:3e-06
matching: 0.000224
sending branch: 0.004884
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000251
sending branch: 0.003532
Finding out where to send: 8e-05
sending walkers:2e-06
matching: 0.000253
sending branch: 0.00829
Finding out where to send: 7.8e-05
sending walkers:5e-06
matching: 0.000226
sending branch: 0.003437
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000229
sending branch: 0.004268
Finding out where to send: 8.2e-05
sending walkers:2e-06
matching: 0.00025
sending branch: 0.005739
Finding out where to send: 8.6e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.003786
Finding out where to send: 8.7e-05
sending walkers:1e-06
matching: 0.000219
sending branch: 0.005565
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.006471
Finding out where to send: 7.2e-05
sending walkers:1e-06
matching: 0.000222
sending branch: 0.004172
Finding out where to send: 6.9e-05
sending walkers:1e-06
matching: 0.00023
sending branch: 0.003278
Finding out where to send: 9e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.003211
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000228
sending branch: 0.003285
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000229
sending branch: 0.003634
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000223
sending branch: 0.003901
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000226
sending branch: 0.003365
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.006486
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.003774
Finding out where to send: 8.2e-05
sending walkers:4e-06
matching: 0.000223
sending branch: 0.00355
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.003685
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.00023
sending branch: 0.003405
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000261
sending branch: 0.00336
Finding out where to send: 7.9e-05
sending walkers:4e-06
matching: 0.000228
sending branch: 0.004346
Finding out where to send: 7.9e-05
sending walkers:3e-06
matching: 0.000225
sending branch: 0.004446
Finding out where to send: 9.1e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.003787
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000222
sending branch: 0.00395
Finding out where to send: 8.5e-05
sending walkers:0.000151
matching: 0.000224
sending branch: 0.003794
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000222
sending branch: 0.003531
Finding out where to send: 8.7e-05
sending walkers:1e-06
matching: 0.000257
sending branch: 0.004305
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000221
sending branch: 0.003503
Finding out where to send: 8.3e-05
sending walkers:5e-06
matching: 0.000226
sending branch: 0.003406
Finding out where to send: 7.8e-05
sending walkers:5e-06
matching: 0.000226
1: Write took 0 seconds
sending branch: 0.005371
Finding out where to send: 6.9e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.004549
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000249
sending branch: 0.004518
Finding out where to send: 8.7e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.004872
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000223
sending branch: 0.003746
Finding out where to send: 8.1e-05
sending walkers:5e-06
matching: 0.000222
sending branch: 0.009119
Finding out where to send: 7.5e-05
sending walkers:2e-06
matching: 0.000229
sending branch: 0.00519
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000221
sending branch: 0.007531
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000252
sending branch: 0.003315
Finding out where to send: 8.4e-05
sending walkers:2e-06
matching: 0.000224
sending branch: 0.010186
Finding out where to send: 8.7e-05
sending walkers:2e-06
matching: 0.000222
sending branch: 0.004187
Finding out where to send: 8.1e-05
sending walkers:2e-06
matching: 0.000225
sending branch: 0.003397
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.004196
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.003373
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000228
sending branch: 0.007353
Finding out where to send: 7.7e-05
sending walkers:5e-06
matching: 0.000226
sending branch: 0.003613
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000222
sending branch: 0.00593
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000228
sending branch: 0.004044
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000221
sending branch: 0.011016
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.00022
sending branch: 0.003725
Finding out where to send: 9.7e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.003839
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000222
sending branch: 0.004552
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.004827
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000223
sending branch: 0.003686
Finding out where to send: 7.8e-05
sending walkers:4e-06
matching: 0.000229
sending branch: 0.003534
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000222
sending branch: 0.003954
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000226
sending branch: 0.003941
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.00025
sending branch: 0.003859
Finding out where to send: 7.2e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.004303
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.003479
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.004463
Finding out where to send: 7.5e-05
sending walkers:5e-06
matching: 0.000227
sending branch: 0.003362
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.003887
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.003481
Finding out where to send: 7.7e-05
sending walkers:4e-06
matching: 0.000229
sending branch: 0.003474
Finding out where to send: 8.3e-05
sending walkers:4e-06
matching: 0.000227
sending branch: 0.004575
Finding out where to send: 9.4e-05
sending walkers:2e-06
matching: 0.00022
sending branch: 0.003426
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.005443
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.004151
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.00023
sending branch: 0.003426
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.000225
1: Write took 0 seconds
sending branch: 0.005503
Finding out where to send: 6e-05
sending walkers:1e-06
matching: 0.000279
sending branch: 0.003513
Finding out where to send: 8.3e-05
sending walkers:3e-06
matching: 0.000226
sending branch: 0.007407
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.00023
sending branch: 0.004069
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.003591
Finding out where to send: 7e-05
sending walkers:2e-06
matching: 0.000223
sending branch: 0.005105
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.004754
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.00025
sending branch: 0.006435
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.00383
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.003619
Finding out where to send: 7.4e-05
sending walkers:2e-06
matching: 0.000249
sending branch: 0.00362
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.003688
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.003876
Finding out where to send: 8.2e-05
sending walkers:2e-06
matching: 0.000226
sending branch: 0.003493
Finding out where to send: 7.2e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.003603
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.004388
Finding out where to send: 7.7e-05
sending walkers:3e-06
matching: 0.00023
sending branch: 0.004106
Finding out where to send: 8e-05
sending walkers:1e-05
matching: 0.000227
sending branch: 0.003511
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.003458
Finding out where to send: 8e-05
sending walkers:2e-06
matching: 0.000223
sending branch: 0.004536
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.004021
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000223
sending branch: 0.003895
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.003645
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.003895
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.00022
sending branch: 0.004457
Finding out where to send: 8.2e-05
sending walkers:2e-06
matching: 0.000253
sending branch: 0.009712
Finding out where to send: 8.4e-05
sending walkers:2e-06
matching: 0.000225
sending branch: 0.00422
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000233
sending branch: 0.004784
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.004257
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.00023
sending branch: 0.003554
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.004479
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.004959
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.004065
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.003424
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.003576
Finding out where to send: 7.7e-05
sending walkers:3e-06
matching: 0.000222
sending branch: 0.003308
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000231
sending branch: 0.003445
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000232
sending branch: 0.005843
Finding out where to send: 7.4e-05
sending walkers:4e-06
matching: 0.000223
sending branch: 0.004034
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.008429
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000225
1: Write took 0 seconds
sending branch: 0.004327
Finding out where to send: 6.8e-05
sending walkers:0.000122
matching: 0.000223
sending branch: 0.008575
Finding out where to send: 8.2e-05
sending walkers:4e-06
matching: 0.000253
sending branch: 0.003444
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.00025
sending branch: 0.004499
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.004138
Finding out where to send: 8.9e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.004745
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.006016
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000229
sending branch: 0.003766
Finding out where to send: 8.2e-05
sending walkers:2e-06
matching: 0.000229
sending branch: 0.004196
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000225
sending branch: 0.003605
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.006078
Finding out where to send: 8.5e-05
sending walkers:2e-06
matching: 0.000263
sending branch: 0.004711
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000232
sending branch: 0.003641
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.003527
Finding out where to send: 8.1e-05
sending walkers:5e-06
matching: 0.000238
sending branch: 0.005013
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000223
sending branch: 0.003962
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000221
sending branch: 0.003817
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000223
sending branch: 0.005331
Finding out where to send: 8.9e-05
sending walkers:1e-06
matching: 0.00023
sending branch: 0.003393
Finding out where to send: 8.3e-05
sending walkers:4e-06
matching: 0.000229
sending branch: 0.003716
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.004122
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.003981
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.004238
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000231
sending branch: 0.003955
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.000229
sending branch: 0.003588
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.003688
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.003924
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000222
sending branch: 0.003605
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000222
sending branch: 0.00493
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000232
sending branch: 0.005728
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000227
sending branch: 0.003702
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.004723
Finding out where to send: 8.2e-05
sending walkers:2e-06
matching: 0.000227
sending branch: 0.003226
Finding out where to send: 7.9e-05
sending walkers:8.2e-05
matching: 0.000225
sending branch: 0.003304
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.015243
Finding out where to send: 8.8e-05
sending walkers:4e-06
matching: 0.000227
sending branch: 0.003553
Finding out where to send: 9.3e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.007443
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000223
sending branch: 0.004945
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.008369
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000226
sending branch: 0.003358
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000224
1: Write took 0 seconds
sending branch: 0.004109
Finding out where to send: 6e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.003728
Finding out where to send: 8.9e-05
sending walkers:1e-06
matching: 0.000228
sending branch: 0.003658
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000225
sending branch: 0.00392
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000223
sending branch: 0.004029
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.004391
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000232
sending branch: 0.003268
Finding out where to send: 7e-05
sending walkers:2e-06
matching: 0.000235
sending branch: 0.003389
Finding out where to send: 8.2e-05
sending walkers:2e-06
matching: 0.000231
sending branch: 0.003726
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000228
sending branch: 0.003992
Finding out where to send: 9.1e-05
sending walkers:2e-06
matching: 0.000254
sending branch: 0.003702
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000224
sending branch: 0.003347
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000228
sending branch: 0.004391
Finding out where to send: 8.6e-05
sending walkers:1e-06
matching: 0.000226
