0: output to I2.dmc.o
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.140026
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.003186
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.003387
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.003207
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.003144
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.003073
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.003269
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.003448
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000282
sending branch: 0.003391
Finding out where to send: 9.7e-05
sending walkers:2e-06
matching: 0.000317
sending branch: 0.003432
Finding out where to send: 0.000101
sending walkers:2e-06
matching: 0.000256
sending branch: 0.0032
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.00025
sending branch: 0.003914
Finding out where to send: 7.2e-05
sending walkers:2e-06
matching: 0.000241
sending branch: 0.003172
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.003178
Finding out where to send: 8.9e-05
sending walkers:5e-06
matching: 0.000243
sending branch: 0.003164
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000256
sending branch: 0.003273
Finding out where to send: 8.6e-05
sending walkers:5e-06
matching: 0.000239
sending branch: 0.003511
Finding out where to send: 8.5e-05
sending walkers:2e-06
matching: 0.000241
sending branch: 0.003393
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.003274
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000237
sending branch: 0.003892
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.003106
Finding out where to send: 7.7e-05
sending walkers:6e-06
matching: 0.000235
1: Write took 0 seconds
sending branch: 0.003694
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.00025
sending branch: 0.0034
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000237
sending branch: 0.003222
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.003479
Finding out where to send: 9.4e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.003117
Finding out where to send: 6.8e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.003413
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.003179
Finding out where to send: 7.7e-05
sending walkers:6e-06
matching: 0.00024
sending branch: 0.003412
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000236
sending branch: 0.003248
Finding out where to send: 7.2e-05
sending walkers:1e-06
matching: 0.000252
sending branch: 0.003277
Finding out where to send: 7e-05
sending walkers:2e-06
matching: 0.000243
sending branch: 0.00516
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000281
sending branch: 0.003136
Finding out where to send: 7.1e-05
sending walkers:2e-06
matching: 0.000253
sending branch: 0.003439
Finding out where to send: 0.000105
sending walkers:2e-06
matching: 0.000281
sending branch: 0.003435
Finding out where to send: 8.9e-05
sending walkers:4e-06
matching: 0.000252
sending branch: 0.003175
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000241
sending branch: 0.003535
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.00326
Finding out where to send: 8.3e-05
sending walkers:4e-06
matching: 0.000236
sending branch: 0.003471
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.003268
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000261
sending branch: 0.003139
Finding out where to send: 8e-05
sending walkers:8e-06
matching: 0.000246
sending branch: 0.003132
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.003513
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000267
sending branch: 0.003169
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.00027
sending branch: 0.003216
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.003184
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.003227
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000279
sending branch: 0.003218
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.003539
Finding out where to send: 0.000105
sending walkers:1e-06
matching: 0.000243
sending branch: 0.003624
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000255
sending branch: 0.003434
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.003178
Finding out where to send: 7.8e-05
sending walkers:5e-06
matching: 0.000251
sending branch: 0.003179
Finding out where to send: 7.3e-05
sending walkers:4e-06
matching: 0.000241
sending branch: 0.003173
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.003188
Finding out where to send: 7.7e-05
sending walkers:3e-06
matching: 0.000239
sending branch: 0.003372
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000247
sending branch: 0.003204
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000244
sending branch: 0.003316
Finding out where to send: 8.4e-05
sending walkers:4e-06
matching: 0.000244
sending branch: 0.003221
Finding out where to send: 7.6e-05
sending walkers:5e-06
matching: 0.000243
sending branch: 0.003138
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.003254
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.00025
1: Write took 0 seconds
sending branch: 0.00369
Finding out where to send: 7.1e-05
sending walkers:2e-06
matching: 0.000241
sending branch: 0.003498
Finding out where to send: 7.3e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.00317
Finding out where to send: 7.2e-05
sending walkers:2e-06
matching: 0.000258
sending branch: 0.003205
Finding out where to send: 8.3e-05
sending walkers:3e-06
matching: 0.000244
sending branch: 0.003137
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.00024
sending branch: 0.003223
Finding out where to send: 7.3e-05
sending walkers:1e-06
matching: 0.000237
sending branch: 0.003252
Finding out where to send: 8.2e-05
sending walkers:2e-06
matching: 0.000249
sending branch: 0.003225
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000243
sending branch: 0.003205
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.003284
Finding out where to send: 8.4e-05
sending walkers:4e-06
matching: 0.000244
sending branch: 0.003534
Finding out where to send: 7.3e-05
sending walkers:2e-06
matching: 0.000244
sending branch: 0.003128
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000254
sending branch: 0.003481
Finding out where to send: 0.000106
sending walkers:2e-06
matching: 0.00029
sending branch: 0.003435
Finding out where to send: 8.9e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.003329
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000256
sending branch: 0.003155
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.003196
Finding out where to send: 7.8e-05
sending walkers:5e-06
matching: 0.000235
sending branch: 0.003425
Finding out where to send: 9.7e-05
sending walkers:3e-06
matching: 0.000259
sending branch: 0.003207
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.003267
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.003302
Finding out where to send: 8.6e-05
sending walkers:2e-06
matching: 0.000237
sending branch: 0.003388
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.003097
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000261
sending branch: 0.003162
Finding out where to send: 7.1e-05
sending walkers:4e-06
matching: 0.000252
sending branch: 0.003354
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000251
sending branch: 0.003228
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000275
sending branch: 0.003653
Finding out where to send: 8.8e-05
sending walkers:1e-06
matching: 0.000252
sending branch: 0.00357
Finding out where to send: 9.1e-05
sending walkers:8e-06
matching: 0.000244
sending branch: 0.003269
Finding out where to send: 7.4e-05
sending walkers:6e-06
matching: 0.000269
sending branch: 0.003186
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.00348
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.003055
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000236
sending branch: 0.003182
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000268
sending branch: 0.003144
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.003353
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000255
sending branch: 0.003427
Finding out where to send: 9.4e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.003183
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.003114
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.003127
Finding out where to send: 6.9e-05
sending walkers:1e-06
matching: 0.000263
sending branch: 0.00309
Finding out where to send: 7.3e-05
sending walkers:2e-06
matching: 0.000241
1: Write took 0 seconds
sending branch: 0.004087
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000269
sending branch: 0.003406
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.003133
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.00024
sending branch: 0.003325
Finding out where to send: 9.3e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.003439
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000236
sending branch: 0.003341
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000241
sending branch: 0.003187
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.003266
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.003663
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000251
sending branch: 0.003246
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.003225
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.003346
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000252
sending branch: 0.003114
Finding out where to send: 7.7e-05
sending walkers:5e-06
matching: 0.000289
sending branch: 0.003351
Finding out where to send: 9.9e-05
sending walkers:2e-06
matching: 0.000255
sending branch: 0.003607
Finding out where to send: 0.000109
sending walkers:2e-06
matching: 0.000242
sending branch: 0.003245
Finding out where to send: 7.3e-05
sending walkers:1e-06
matching: 0.00025
sending branch: 0.003167
Finding out where to send: 7.2e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.003384
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.003237
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.003125
Finding out where to send: 7.2e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.003153
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.003214
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000244
sending branch: 0.005101
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000263
sending branch: 0.003118
Finding out where to send: 7.1e-05
sending walkers:2e-06
matching: 0.000251
sending branch: 0.003107
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.003123
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.00332
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.003245
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000251
sending branch: 0.003146
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.003163
Finding out where to send: 7.6e-05
sending walkers:3e-06
matching: 0.00027
sending branch: 0.003267
Finding out where to send: 9.5e-05
sending walkers:8e-06
matching: 0.000276
sending branch: 0.003401
Finding out where to send: 9.2e-05
sending walkers:1e-06
matching: 0.000261
sending branch: 0.003574
Finding out where to send: 9.8e-05
sending walkers:2e-06
matching: 0.000251
sending branch: 0.003123
Finding out where to send: 6.9e-05
sending walkers:1e-06
matching: 0.000252
sending branch: 0.003279
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.003191
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.003223
Finding out where to send: 7.9e-05
sending walkers:4e-06
matching: 0.000249
sending branch: 0.003269
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000252
sending branch: 0.005244
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000252
sending branch: 0.00323
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000251
sending branch: 0.00406
Finding out where to send: 7e-05
sending walkers:1e-06
1: Write took 0 seconds
matching: 0.000249
sending branch: 0.003366
Finding out where to send: 8.5e-05
sending walkers:2e-06
matching: 0.000248
sending branch: 0.003145
Finding out where to send: 7.5e-05
sending walkers:3e-06
matching: 0.000253
sending branch: 0.003158
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000266
sending branch: 0.003549
Finding out where to send: 9.5e-05
sending walkers:6e-06
matching: 0.000271
sending branch: 0.003141
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.003059
Finding out where to send: 8.6e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.004137
Finding out where to send: 7.3e-05
sending walkers:2e-06
matching: 0.000249
sending branch: 0.003283
Finding out where to send: 7.3e-05
sending walkers:6e-06
matching: 0.000243
sending branch: 0.003486
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.003177
Finding out where to send: 7.3e-05
sending walkers:2e-06
matching: 0.000262
sending branch: 0.003136
Finding out where to send: 0.000103
sending walkers:2e-06
matching: 0.000241
sending branch: 0.003532
Finding out where to send: 0.000101
sending walkers:5e-06
matching: 0.000289
sending branch: 0.003358
Finding out where to send: 9e-05
sending walkers:2e-06
matching: 0.000309
sending branch: 0.003354
Finding out where to send: 9.7e-05
sending walkers:1e-06
matching: 0.000254
sending branch: 0.003311
Finding out where to send: 8.6e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.059053
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.003325
Finding out where to send: 7.9e-05
sending walkers:2e-06
matching: 0.000242
sending branch: 0.007505
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000244
sending branch: 0.003049
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000258
sending branch: 0.003146
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.003184
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000237
sending branch: 0.003159
Finding out where to send: 7.3e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.00313
Finding out where to send: 7.5e-05
sending walkers:3e-06
matching: 0.000247
sending branch: 0.003143
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.003248
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.0033
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.003676
Finding out where to send: 0.000114
sending walkers:1e-06
matching: 0.00024
sending branch: 0.003443
Finding out where to send: 8.8e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.00331
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.00328
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000248
sending branch: 0.00325
Finding out where to send: 8.1e-05
sending walkers:8e-06
matching: 0.000242
sending branch: 0.003974
Finding out where to send: 7.4e-05
sending walkers:4e-06
matching: 0.000241
sending branch: 0.003236
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.003268
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.003372
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.000254
sending branch: 0.0034
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.003269
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.003158
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.003205
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000238
1: Write took 0 seconds
sending branch: 0.003886
Finding out where to send: 7.2e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.00366
Finding out where to send: 8.5e-05
sending walkers:2e-06
matching: 0.000249
sending branch: 0.003295
Finding out where to send: 8.7e-05
sending walkers:2e-06
matching: 0.000247
sending branch: 0.003551
Finding out where to send: 9.4e-05
sending walkers:2.2e-05
matching: 0.00024
sending branch: 0.003156
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.00327
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.003324
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.003077
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.003229
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000237
sending branch: 0.003347
Finding out where to send: 9.5e-05
sending walkers:1e-06
matching: 0.00026
sending branch: 0.003299
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.003178
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.003651
Finding out where to send: 0.0001
sending walkers:1e-06
matching: 0.000281
sending branch: 0.003397
Finding out where to send: 8.9e-05
sending walkers:2e-06
matching: 0.00026
sending branch: 0.003135
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.003432
Finding out where to send: 8.6e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.003302
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000256
sending branch: 0.003274
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.003155
Finding out where to send: 7.2e-05
sending walkers:4e-06
matching: 0.00024
sending branch: 0.003199
Finding out where to send: 9.8e-05
sending walkers:2e-06
matching: 0.000241
sending branch: 0.003143
Finding out where to send: 7e-05
sending walkers:1.7e-05
matching: 0.000243
sending branch: 0.003201
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000252
sending branch: 0.003099
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.003186
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.003903
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000263
sending branch: 0.003144
Finding out where to send: 7.6e-05
sending walkers:5e-06
matching: 0.000249
sending branch: 0.003261
Finding out where to send: 7.8e-05
sending walkers:3e-06
matching: 0.000252
sending branch: 0.00362
Finding out where to send: 9.8e-05
sending walkers:2e-06
matching: 0.000244
sending branch: 0.003428
Finding out where to send: 9.9e-05
sending walkers:2e-06
matching: 0.000237
sending branch: 0.003306
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000244
sending branch: 0.00323
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000244
sending branch: 0.003147
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.003166
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000266
sending branch: 0.003385
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.003287
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.003299
Finding out where to send: 8e-05
sending walkers:3e-06
matching: 0.000239
sending branch: 0.003109
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.003187
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.003344
Finding out where to send: 8.6e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.003216
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000241
1: Write took 0 seconds
sending branch: 0.00413
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.003286
Finding out where to send: 7.3e-05
sending walkers:1e-06
matching: 0.000236
sending branch: 0.003164
Finding out where to send: 8e-05
sending walkers:5e-06
matching: 0.000246
sending branch: 0.003108
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.003387
Finding out where to send: 8.2e-05
sending walkers:5e-06
matching: 0.000236
sending branch: 0.003261
Finding out where to send: 7.7e-05
sending walkers:4e-06
matching: 0.000249
sending branch: 0.003188
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.003215
Finding out where to send: 9e-05
sending walkers:3e-06
matching: 0.000254
sending branch: 0.003214
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.003234
Finding out where to send: 8e-05
sending walkers:2e-06
matching: 0.000241
sending branch: 0.003276
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000268
sending branch: 0.003252
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.00354
Finding out where to send: 0.0001
sending walkers:2e-06
matching: 0.000239
sending branch: 0.003465
Finding out where to send: 9.6e-05
sending walkers:1e-06
matching: 0.000258
sending branch: 0.003112
Finding out where to send: 7.2e-05
sending walkers:3e-06
matching: 0.000268
sending branch: 0.00333
Finding out where to send: 8.7e-05
sending walkers:2e-06
matching: 0.00024
sending branch: 0.003239
Finding out where to send: 7.9e-05
sending walkers:7e-06
matching: 0.000254
sending branch: 0.003338
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000252
sending branch: 0.003186
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.003245
Finding out where to send: 7.3e-05
sending walkers:5e-06
matching: 0.000248
sending branch: 0.003148
Finding out where to send: 7.3e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.003184
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000235
sending branch: 0.003227
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.003273
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.003067
Finding out where to send: 7.9e-05
sending walkers:4e-06
matching: 0.000246
sending branch: 0.00343
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000261
sending branch: 0.003257
Finding out where to send: 7.9e-05
sending walkers:2e-06
matching: 0.000237
sending branch: 0.003822
Finding out where to send: 0.000103
sending walkers:2e-06
matching: 0.000246
sending branch: 0.003629
Finding out where to send: 9.5e-05
sending walkers:2e-06
matching: 0.00024
sending branch: 0.003205
Finding out where to send: 7.5e-05
sending walkers:2e-06
matching: 0.000237
sending branch: 0.003138
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.003684
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000237
sending branch: 0.003518
Finding out where to send: 0.000107
sending walkers:2e-06
matching: 0.00027
sending branch: 0.003085
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000256
sending branch: 0.003339
Finding out where to send: 7.9e-05
sending walkers:4e-06
matching: 0.000261
sending branch: 0.003223
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000235
sending branch: 0.003228
Finding out where to send: 9.2e-05
sending walkers:1e-06
matching: 0.00025
sending branch: 0.003209
Finding out where to send: 8.9e-05
sending walkers:4e-06
matching: 0.00025
sending branch: 0.003303
Finding out where to send: 7.8e-05
sending walkers:6e-06
matching: 0.000254
sending branch: 0.003415
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.00377
Finding out where to send: 7.4e-05
sending walkers:1e-06
1: Write took 0 seconds
matching: 0.000239
sending branch: 0.00352
Finding out where to send: 9.8e-05
sending walkers:1e-06
matching: 0.000255
sending branch: 0.003167
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.003242
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000256
sending branch: 0.003202
Finding out where to send: 8.2e-05
sending walkers:6e-06
matching: 0.000259
sending branch: 0.003101
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.003241
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.003258
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.003207
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000252
sending branch: 0.0033
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.003138
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000269
sending branch: 0.003631
Finding out where to send: 8e-05
sending walkers:7e-06
matching: 0.000271
sending branch: 0.0034
Finding out where to send: 9.9e-05
sending walkers:4e-06
matching: 0.000271
sending branch: 0.003396
Finding out where to send: 8.8e-05
sending walkers:2e-06
matching: 0.000256
sending branch: 0.003448
Finding out where to send: 0.000108
sending walkers:2e-06
matching: 0.000244
sending branch: 0.003255
Finding out where to send: 7.6e-05
sending walkers:6e-06
matching: 0.000246
sending branch: 0.003302
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000264
sending branch: 0.003772
Finding out where to send: 9.4e-05
sending walkers:4e-06
matching: 0.000238
sending branch: 0.003247
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000244
sending branch: 0.003105
Finding out where to send: 7.3e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.003126
Finding out where to send: 7.6e-05
sending walkers:1e-05
matching: 0.000243
sending branch: 0.003168
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000255
sending branch: 0.0032
Finding out where to send: 8e-05
sending walkers:5e-06
matching: 0.000241
sending branch: 0.003086
Finding out where to send: 8.4e-05
sending walkers:2e-06
matching: 0.000244
sending branch: 0.003102
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000258
sending branch: 0.003584
Finding out where to send: 7.5e-05
sending walkers:4e-06
matching: 0.000243
sending branch: 0.007163
Finding out where to send: 8.8e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.003575
Finding out where to send: 0.000103
sending walkers:2e-06
matching: 0.000273
sending branch: 0.003657
Finding out where to send: 9.4e-05
sending walkers:7e-06
matching: 0.000252
sending branch: 0.003278
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.003216
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.003182
Finding out where to send: 9e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.003374
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.00317
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.004702
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.003766
Finding out where to send: 7.8e-05
sending walkers:2e-06
